Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank,Average Mass Error PPM
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT4-pos_A,181.066351,1,181.066351,1,precursor,10.91,3168,0,1,-7.6
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT4-pos_B,181.066351,1,181.066351,1,precursor,11.52,1925,0,1,-8.3
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT4-pos_C,181.066351,1,181.066351,1,precursor,11.96,1651,0,1,-4
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT50-pos_A,181.066351,1,181.066351,1,precursor,21.57,8511,0,1,-4.1
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT50-pos_B,181.066351,1,181.066351,1,precursor,11.94,3746,0,1,-10
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT50-pos_C,181.066351,1,181.066351,1,precursor,11.93,2021,0,1,-9.2
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT8-pos_A,181.066351,1,181.066351,1,precursor,12.59,2073,0,1,-5.7
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT8-pos_B,181.066351,1,181.066351,1,precursor,12.06,4495,0,1,-7
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MT8-pos_C,181.066351,1,181.066351,1,precursor,12.06,3260,0,1,-5
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_A,181.066351,1,181.066351,1,precursor,12.07,2935,0,1,-6.2
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_B,181.066351,1,181.066351,1,precursor,12.07,6435,0,1,-2.5
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_C,181.066351,1,181.066351,1,precursor,16.85,2075,0,1,-2.7
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT0-pos_A,181.066351,1,181.066351,1,precursor,12.07,3149,0,1,-5.8
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT0-pos_B,181.066351,1,181.066351,1,precursor,12.09,17397,0,1,-5
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT0-pos_C,181.066351,1,181.066351,1,precursor,11.96,2892,0,1,-4.1
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT12-pos_A,181.066351,1,181.066351,1,precursor,12.54,1370,0,1,-7.6
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT12-pos_B,181.066351,1,181.066351,1,precursor,18.13,2838,0,1,-8.8
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT12-pos_C,181.066351,1,181.066351,1,precursor,12.05,2324,0,1,-7.8
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT24-pos_A,181.066351,1,181.066351,1,precursor,12.08,3766,0,1,-5.6
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT24-pos_B,181.066351,1,181.066351,1,precursor,12.03,3175,0,1,-6.5
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT24-pos_C,181.066351,1,181.066351,1,precursor,13.08,1210,0,1,-4.3
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT48-pos_A,181.066351,1,181.066351,1,precursor,12.04,2669,0,1,-8.5
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT48-pos_B,181.066351,1,181.066351,1,precursor,9.08,1730,0,1,-1.9
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT48-pos_C,181.066351,1,181.066351,1,precursor,13.41,1620,0,1,-7.3
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT5-pos_A,181.066351,1,181.066351,1,precursor,12.09,5469,0,1,-5.1
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT5-pos_B,181.066351,1,181.066351,1,precursor,9.54,1733,0,1,-9.4
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MT5-pos_C,181.066351,1,181.066351,1,precursor,9.41,1691,0,1,-8
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_A,181.066351,1,181.066351,1,precursor,12.54,2621,0,1,-3.4
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_B,181.066351,1,181.066351,1,precursor,11.21,1441,0,1,-0.5
Succinylglycine_13C-4 15N-1,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_C,181.066351,1,181.066351,1,precursor,15.61,1441,0,1,-9.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix1InH2O_1,181.072669,1,181.072669,1,precursor,10.61,9559,0,1,-1.8
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix1InH2O_2,181.072669,1,181.072669,1,precursor,11.76,49878,0,1,-3.5
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix1InMatrix_1,181.072669,1,181.072669,1,precursor,17.05,9743,0,1,-3
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix1InMatrix_2,181.072669,1,181.072669,1,precursor,12.19,38762,0,1,-3.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix2InH2O_1,181.072669,1,181.072669,1,precursor,11.06,10028,0,1,-0.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix2InH2O_2,181.072669,1,181.072669,1,precursor,8.12,205412,0,1,-4.8
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix2InMatrix_1,181.072669,1,181.072669,1,precursor,13.94,6639,0,1,-2.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_4uMStdsMix2InMatrix_2,181.072669,1,181.072669,1,precursor,9.21,19636,0,1,-1.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_H2OinMatrix_1,181.072669,1,181.072669,1,precursor,12,6585,0,1,-3.6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Std_H2OinMatrix_2,181.072669,1,181.072669,1,precursor,10.73,28437,0,1,-0.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Full1,181.072669,1,181.072669,1,precursor,9.03,9434,0,1,-0.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Full2,181.072669,1,181.072669,1,precursor,9.93,12264,0,1,-1.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Full3,181.072669,1,181.072669,1,precursor,10.41,27277,0,1,-0.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Full4,181.072669,1,181.072669,1,precursor,10.34,99608,0,1,-1.2
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Full5,181.072669,1,181.072669,1,precursor,11.72,7583,0,1,-1.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Full6pos,181.072669,1,181.072669,1,precursor,10.63,3976,0,1,1.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Half1,181.072669,1,181.072669,1,precursor,12.8,4229,0,1,0
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Half2,181.072669,1,181.072669,1,precursor,9.37,21547,0,1,-0.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Half3,181.072669,1,181.072669,1,precursor,9.46,29785,0,1,-0.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Half4,181.072669,1,181.072669,1,precursor,10.99,45545,0,1,-2.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Half5,181.072669,1,181.072669,1,precursor,10.52,20590,0,1,-2.5
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_TruePooGBT_Half6pos,181.072669,1,181.072669,1,precursor,12.86,5055,0,1,-2.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_QC2_1,181.072669,1,181.072669,1,precursor,8.7,12889,0,1,-0.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_QC2_2,181.072669,1,181.072669,1,precursor,10.18,26780,0,1,-1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_QC2_3,181.072669,1,181.072669,1,precursor,8.91,32877,0,1,-1.2
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_QC2_4,181.072669,1,181.072669,1,precursor,16.19,44303,0,1,-4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Poo_QC2_5,181.072669,1,181.072669,1,precursor,13.19,17664,0,1,-2.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Blk_GBTFate1MBlk-pos_A,181.072669,1,181.072669,1,precursor,12.15,2541,0,1,-1.2
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Blk_GBTFate1MBlk-pos_B,181.072669,1,181.072669,1,precursor,11.61,3079,0,1,-3.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT0-pos_A,181.072669,1,181.072669,1,precursor,11.28,5318,0,1,-4.3
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT0-pos_B,181.072669,1,181.072669,1,precursor,12.91,17335,0,1,-1.6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT0-pos_C,181.072669,1,181.072669,1,precursor,11.72,8436,0,1,-4.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT12-pos_A,181.072669,1,181.072669,1,precursor,11.48,4129,0,1,-5.6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT12-pos_B,181.072669,1,181.072669,1,precursor,9.36,4398,0,1,-0.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT12-pos_C,181.072669,1,181.072669,1,precursor,12.26,7129,0,1,-5.2
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT36-pos_A,181.072669,1,181.072669,1,precursor,11.13,2479,0,1,-2.8
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT36-pos_B,181.072669,1,181.072669,1,precursor,11.3,3152,0,1,-2.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT36-pos_C,181.072669,1,181.072669,1,precursor,9.76,4235,0,1,-3.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT4-pos_A,181.072669,1,181.072669,1,precursor,14.29,2659,0,1,-3.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT4-pos_B,181.072669,1,181.072669,1,precursor,9.15,3899,0,1,-2.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT4-pos_C,181.072669,1,181.072669,1,precursor,8.39,4870,0,1,-1.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT50-pos_A,181.072669,1,181.072669,1,precursor,7.7,5384,0,1,-0.5
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT50-pos_B,181.072669,1,181.072669,1,precursor,7.68,5854,0,1,-2.5
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT50-pos_C,181.072669,1,181.072669,1,precursor,10.58,4437,0,1,-3.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT8-pos_A,181.072669,1,181.072669,1,precursor,12.57,1648,0,1,-4.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT8-pos_B,181.072669,1,181.072669,1,precursor,12.98,2372,0,1,-4.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MT8-pos_C,181.072669,1,181.072669,1,precursor,8.43,5768,0,1,-2.6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_A,181.072669,1,181.072669,1,precursor,12.9,3588,0,1,-2.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_B,181.072669,1,181.072669,1,precursor,12.58,1524,0,1,0
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_C,181.072669,1,181.072669,1,precursor,9.79,3612,0,1,-4.3
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT0-pos_A,181.072669,1,181.072669,1,precursor,10.37,2756,0,1,-2.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT0-pos_B,181.072669,1,181.072669,1,precursor,14.73,2272,0,1,-6.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT0-pos_C,181.072669,1,181.072669,1,precursor,8.59,8919,0,1,-0.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT12-pos_A,181.072669,1,181.072669,1,precursor,12.18,5276,0,1,-4.6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT12-pos_B,181.072669,1,181.072669,1,precursor,11.31,9148,0,1,-3.2
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT12-pos_C,181.072669,1,181.072669,1,precursor,11.32,2746,0,1,-10.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT24-pos_A,181.072669,1,181.072669,1,precursor,11.69,2529,0,1,-2.8
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT24-pos_B,181.072669,1,181.072669,1,precursor,8.18,4662,0,1,-3.1
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT24-pos_C,181.072669,1,181.072669,1,precursor,12.46,2282,0,1,-2.7
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT48-pos_A,181.072669,1,181.072669,1,precursor,13.81,4597,0,1,-4.8
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT48-pos_B,181.072669,1,181.072669,1,precursor,8.82,5073,0,1,-2
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT48-pos_C,181.072669,1,181.072669,1,precursor,12.55,2599,0,1,-3.6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT5-pos_A,181.072669,1,181.072669,1,precursor,9.49,2473,0,1,-1.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT5-pos_B,181.072669,1,181.072669,1,precursor,11.39,7231,0,1,-6
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MT5-pos_C,181.072669,1,181.072669,1,precursor,12.37,3869,0,1,-3.4
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_A,181.072669,1,181.072669,1,precursor,21.57,117868,0,1,-3.9
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_B,181.072669,1,181.072669,1,precursor,14.34,5145,0,1,-1.5
Succinylglycine_13C-5 15N-0,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_C,181.072669,1,181.072669,1,precursor,11.31,3643,0,1,-4.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix1InH2O_1,182.069705,1,182.069705,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix1InH2O_2,182.069705,1,182.069705,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix1InMatrix_1,182.069705,1,182.069705,1,precursor,10.99,7036,0,1,-6.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix1InMatrix_2,182.069705,1,182.069705,1,precursor,7.87,55767,0,1,-8.5
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix2InH2O_1,182.069705,1,182.069705,1,precursor,1.12,4146,0,1,-2.9
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix2InH2O_2,182.069705,1,182.069705,1,precursor,11.5,6518,0,1,-4.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix2InMatrix_1,182.069705,1,182.069705,1,precursor,12.54,6033,0,1,-8.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_4uMStdsMix2InMatrix_2,182.069705,1,182.069705,1,precursor,10.95,8094,0,1,-1.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_H2OinMatrix_1,182.069705,1,182.069705,1,precursor,11.41,7908,0,1,-8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Std_H2OinMatrix_2,182.069705,1,182.069705,1,precursor,9.36,4773,0,1,-6.9
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Full1,182.069705,1,182.069705,1,precursor,12.6,12909,0,1,-7.4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Full2,182.069705,1,182.069705,1,precursor,10.73,54730,0,1,-6.6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Full3,182.069705,1,182.069705,1,precursor,12.41,5454,0,1,-4.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Full4,182.069705,1,182.069705,1,precursor,10.6,20358,0,1,-10.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Full5,182.069705,1,182.069705,1,precursor,11.11,6056,0,1,-2.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Full6pos,182.069705,1,182.069705,1,precursor,15.47,1277,0,1,-1.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Half1,182.069705,1,182.069705,1,precursor,10.9,11539,0,1,-8.7
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Half2,182.069705,1,182.069705,1,precursor,13.38,4169,0,1,-7.9
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Half3,182.069705,1,182.069705,1,precursor,8.81,8044,0,1,-0.6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Half4,182.069705,1,182.069705,1,precursor,6.84,4700,0,1,-7.4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Half5,182.069705,1,182.069705,1,precursor,13.59,5061,0,1,-8.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_TruePooGBT_Half6pos,182.069705,1,182.069705,1,precursor,2.23,1708,0,1,-5.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_QC2_1,182.069705,1,182.069705,1,precursor,11.46,9228,0,1,-2.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_QC2_2,182.069705,1,182.069705,1,precursor,0.85,3974,0,1,-6.4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_QC2_3,182.069705,1,182.069705,1,precursor,11.87,6035,0,1,-8.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_QC2_4,182.069705,1,182.069705,1,precursor,7.23,5695,0,1,-7.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Poo_QC2_5,182.069705,1,182.069705,1,precursor,1.25,4783,0,1,-10.4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Blk_GBTFate1MBlk-pos_A,182.069705,1,182.069705,1,precursor,11.39,3217,0,1,-5.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Blk_GBTFate1MBlk-pos_B,182.069705,1,182.069705,1,precursor,13.85,1521,0,1,-10.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT0-pos_A,182.069705,1,182.069705,1,precursor,12.56,1358,0,1,7.6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT0-pos_B,182.069705,1,182.069705,1,precursor,14.79,1171,0,1,0.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT0-pos_C,182.069705,1,182.069705,1,precursor,16.62,1139,0,1,-2.9
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT12-pos_A,182.069705,1,182.069705,1,precursor,13.5,1174,0,1,-4.4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT12-pos_B,182.069705,1,182.069705,1,precursor,10.74,2238,0,1,-7.7
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT12-pos_C,182.069705,1,182.069705,1,precursor,15.64,1145,0,1,-8.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT36-pos_A,182.069705,1,182.069705,1,precursor,11,1416,0,1,-8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT36-pos_B,182.069705,1,182.069705,1,precursor,8.84,3028,0,1,-4.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT36-pos_C,182.069705,1,182.069705,1,precursor,11.9,1791,0,1,-10.6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT4-pos_A,182.069705,1,182.069705,1,precursor,17.39,1671,0,1,-10.9
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT4-pos_B,182.069705,1,182.069705,1,precursor,9.51,1558,0,1,10.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT4-pos_C,182.069705,1,182.069705,1,precursor,11.76,1287,0,1,-1.4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT50-pos_A,182.069705,1,182.069705,1,precursor,17.18,1092,0,1,-1.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT50-pos_B,182.069705,1,182.069705,1,precursor,11.66,2065,0,1,7.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT50-pos_C,182.069705,1,182.069705,1,precursor,8.54,1205,0,1,-7.5
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT8-pos_A,182.069705,1,182.069705,1,precursor,19.56,1141,0,1,3.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT8-pos_B,182.069705,1,182.069705,1,precursor,15.06,952,0,1,9.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MT8-pos_C,182.069705,1,182.069705,1,precursor,11.51,1656,0,1,-1.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_A,182.069705,1,182.069705,1,precursor,10.98,1762,0,1,-10.7
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_B,182.069705,1,182.069705,1,precursor,13.33,1247,0,1,8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate1MTlong-pos_C,182.069705,1,182.069705,1,precursor,9.96,1482,0,1,-0.6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT0-pos_A,182.069705,1,182.069705,1,precursor,21.49,1234,0,1,-5.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT0-pos_B,182.069705,1,182.069705,1,precursor,12.34,1480,0,1,-7.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT0-pos_C,182.069705,1,182.069705,1,precursor,10.55,1364,0,1,-0.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT12-pos_A,182.069705,1,182.069705,1,precursor,12.58,1487,0,1,-10.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT12-pos_B,182.069705,1,182.069705,1,precursor,10.84,1999,0,1,-0.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT12-pos_C,182.069705,1,182.069705,1,precursor,8.97,2916,0,1,-11.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT24-pos_A,182.069705,1,182.069705,1,precursor,8.59,1279,0,1,7.1
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT24-pos_B,182.069705,1,182.069705,1,precursor,10.46,2891,0,1,-11.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT24-pos_C,182.069705,1,182.069705,1,precursor,10.96,1076,0,1,1.6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT48-pos_A,182.069705,1,182.069705,1,precursor,12.41,2664,0,1,-4
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT48-pos_B,182.069705,1,182.069705,1,precursor,12.78,1125,0,1,0.9
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT48-pos_C,182.069705,1,182.069705,1,precursor,13.23,1698,0,1,-11
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT5-pos_A,182.069705,1,182.069705,1,precursor,13.2,1731,0,1,-0.2
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT5-pos_B,182.069705,1,182.069705,1,precursor,11.29,1552,0,1,-6
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MT5-pos_C,182.069705,1,182.069705,1,precursor,9.68,1281,0,1,10.5
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_A,182.069705,1,182.069705,1,precursor,13.87,1320,0,1,-4.3
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_B,182.069705,1,182.069705,1,precursor,16.35,1042,0,1,3.8
Succinylglycine_13C-5 15N-1,Succinylglycine,200605_Smp_GBTFate2MTlong-pos_C,182.069705,1,182.069705,1,precursor,11.46,1316,0,1,8.6
Adenine_13C-0 15N-0,Adenine,200605_Std_4uMStdsMix1InH2O_1,136.06232,1,136.06232,1,precursor,5.49,2860732672,34111528,1,-4
Adenine_13C-0 15N-0,Adenine,200605_Std_4uMStdsMix1InH2O_2,136.06232,1,136.06232,1,precursor,5.44,2955732736,28349314,1,-5
Adenine_13C-0 15N-0,Adenine,200605_Std_4uMStdsMix1InMatrix_1,136.06232,1,136.06232,1,precursor,5.45,3355338496,32483530,1,-4.1
Adenine_13C-0 15N-0,Adenine,200605_Std_4uMStdsMix1InMatrix_2,136.06232,1,136.06232,1,precursor,5.47,3678688768,35780380,1,-4.5
Adenine_13C-0 15N-0,Adenine,200605_Std_4uMStdsMix2InH2O_1,136.06232,1,136.06232,1,precursor,4.36,655671168,15789770,1,-3.6
Adenine_13C-0 15N-0,Adenine,200605_Std_4uMStdsMix2InH2O_2,136.06232,1,136.06232,1,precursor,4.34,716465536,27380906,1,-4.4
