Experiment,Timepoint,replicate,type,Protein Name,all.area,Conc.All.uM.in.vial,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,SampID,ionization,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,MID,Conc.uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample,total.GBT.nM.in.sample,total.GBT.nM.in.sample.sd,GBT.nM.sd
Fate1,96,B,Smp,L-Proline,62473289,2.3147266068645482,200605_Smp_GBTFate1MTlong-pos_B,L-Proline_13C-5 15N-0,9.36,20551,0,4492,HILICPos,0,5,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,20551,121.087924,9.49,HILIC,1361,19190,19190,3.0717127763194924e-4,7.110175291992499e-4,800,1.8,98,48,1.9528228109370215e-4,NA,NA,NA
Fate1,96,C,Smp,L-Proline,65848223,2.06581221349172,200605_Smp_GBTFate1MTlong-pos_C,L-Proline_13C-0 15N-0,9.59,66368656,1246798,3981691,HILICPos,0,0,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,66368656,116.071154,9.49,HILIC,3615017,62753639,62753639,0.9530042898803814,1.9687279015448955,800,2,98,48,0.48664328755654424,NA,NA,NA
Fate1,96,C,Smp,L-Proline,65848223,2.06581221349172,200605_Smp_GBTFate1MTlong-pos_C,L-Proline_13C-0 15N-1,9.63,147744,0,12551,HILICPos,1,0,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,147744,117.06819,9.49,HILIC,1149,146595,146595,0.0022262559765659886,0.004599026786748956,800,2,98,48,0.0011368181013271853,NA,NA,NA
Fate1,96,C,Smp,L-Proline,65848223,2.06581221349172,200605_Smp_GBTFate1MTlong-pos_C,L-Proline_13C-1 15N-0,9.63,2994004,21975,200571,HILICPos,0,1,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,2994004,117.074508,9.49,HILIC,121168,2872836,2872836,0.043628147717820726,0.09012756040749496,800,2,98,48,0.022278331231927323,NA,NA,NA
Fate1,96,C,Smp,L-Proline,65848223,2.06581221349172,200605_Smp_GBTFate1MTlong-pos_C,L-Proline_13C-5 15N-0,9.42,76514,0,8894,HILICPos,0,5,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,76514,121.087924,9.49,HILIC,1361,75153,75153,0.0011413064252318549,0.0023577247525805403,800,2,98,48,5.827981225078752e-4,NA,NA,NA
Fate2,0,A,Smp,L-Proline,16166907,0.8545486059448191,200605_Smp_GBTFate2MT0-pos_A,L-Proline_13C-0 15N-0,9.56,19183640,569814,1310772,HILICPos,0,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,19183640,116.071154,9.49,HILIC,3615017,15568623,15568623,0.9629932924089932,0.8229245755623167,700,2,0.3,0,0.20341598275133055,NA,NA,NA
Fate2,0,A,Smp,L-Proline,16166907,0.8545486059448191,200605_Smp_GBTFate2MT0-pos_A,L-Proline_13C-0 15N-1,9.58,6066,0,2636,HILICPos,1,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,6066,117.06819,9.49,HILIC,1149,4917,4917,3.0413980856078406e-4,2.599022494179422e-4,700,2,0.3,0,6.424437069278974e-5,NA,NA,NA
Fate2,0,A,Smp,L-Proline,16166907,0.8545486059448191,200605_Smp_GBTFate2MT0-pos_A,L-Proline_13C-1 15N-0,9.6,714535,0,54395,HILICPos,0,1,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,714535,117.074508,9.49,HILIC,121168,593367,593367,0.036702567782445954,0.03136412813308442,700,2,0.3,0,0.00775279428612336,NA,NA,NA
Fate2,0,A,Smp,L-Proline,16166907,0.8545486059448191,200605_Smp_GBTFate2MT0-pos_A,L-Proline_13C-5 15N-0,9.52,NA,0,1850,HILICPos,0,5,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,2197,121.087924,9.49,HILIC,1361,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,B,Smp,L-Proline,21515353,0.9204519726890283,200605_Smp_GBTFate2MT0-pos_B,L-Proline_13C-0 15N-0,9.6,24281896,706585,1776180,HILICPos,0,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,24281896,116.071154,9.49,HILIC,3615017,20666879,20666879,0.9605642538144737,0.8841532623180969,700,2,0.3,0,0.2185508977348693,NA,NA,NA
Fate2,0,B,Smp,L-Proline,21515353,0.9204519726890283,200605_Smp_GBTFate2MT0-pos_B,L-Proline_13C-0 15N-1,9.63,25606,0,8312,HILICPos,1,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,25606,117.06819,9.49,HILIC,1149,24457,24457,0.0011367231576446828,0.0010462990728553497,700,2,0.3,0,2.5863118015553773e-4,NA,NA,NA
Fate2,0,B,Smp,L-Proline,21515353,0.9204519726890283,200605_Smp_GBTFate2MT0-pos_B,L-Proline_13C-1 15N-0,9.64,945185,0,71450,HILICPos,0,1,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,945185,117.074508,9.49,HILIC,121168,824017,824017,0.03829902302788153,0.03525241129807608,700,2,0.3,0,0.008713926040733767,NA,NA,NA
Fate2,0,B,Smp,L-Proline,21515353,0.9204519726890283,200605_Smp_GBTFate2MT0-pos_B,L-Proline_13C-5 15N-0,9.43,NA,0,0,HILICPos,0,5,200605,GBTFate2MT0,pos,comparable to blank,NA,too small,ok,something is wrong,0,121.087924,9.49,HILIC,1361,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,L-Proline,16950889,0.6795174054844328,200605_Smp_GBTFate2MT0-pos_C,L-Proline_13C-0 15N-0,9.58,19913040,568352,1162581,HILICPos,0,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,19913040,116.071154,9.49,HILIC,3615017,16298023,16298023,0.9614848519154364,0.6533456919861614,700,2,0.3,0,0.16149834378308597,NA,NA,NA
Fate2,0,C,Smp,L-Proline,16950889,0.6795174054844328,200605_Smp_GBTFate2MT0-pos_C,L-Proline_13C-0 15N-1,9.63,25248,0,4914,HILICPos,1,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,25248,117.06819,9.49,HILIC,1149,24099,24099,0.0014216953458901181,9.660667328285465e-4,700,2,0.3,0,2.3879881546544566e-4,NA,NA,NA
Fate2,0,C,Smp,L-Proline,16950889,0.6795174054844328,200605_Smp_GBTFate2MT0-pos_C,L-Proline_13C-1 15N-0,9.57,749935,0,53226,HILICPos,0,1,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,749935,117.074508,9.49,HILIC,121168,628767,628767,0.03709345273867347,0.025205646765442825,700,2,0.3,0,0.0062304998051272605,NA,NA,NA
Fate2,0,C,Smp,L-Proline,16950889,0.6795174054844328,200605_Smp_GBTFate2MT0-pos_C,L-Proline_13C-5 15N-0,9.72,NA,0,1402,HILICPos,0,5,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,1122,121.087924,9.49,HILIC,1361,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,12,A,Smp,L-Proline,70462999,1.515704604940701,200605_Smp_GBTFate2MT12-pos_A,L-Proline_13C-0 15N-0,9.61,70796024,1336305,5757797,HILICPos,0,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,70796024,116.071154,9.49,HILIC,3615017,67181007,67181007,0.9534224763836691,1.445106837908694,1900,2,13,7,0.357211142239857,NA,NA,NA
Fate2,12,A,Smp,L-Proline,70462999,1.515704604940701,200605_Smp_GBTFate2MT12-pos_A,L-Proline_13C-0 15N-1,9.53,133276,0,13555,HILICPos,1,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,133276,117.06819,9.49,HILIC,1149,132127,132127,0.001875125979239118,0.0028421370815766727,1900,2,13,7,7.025383914046658e-4,NA,NA,NA
Fate2,12,A,Smp,L-Proline,70462999,1.515704604940701,200605_Smp_GBTFate2MT12-pos_A,L-Proline_13C-1 15N-0,9.58,3271033,0,304061,HILICPos,0,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,3271033,117.074508,9.49,HILIC,121168,3149865,3149865,0.04470239763709177,0.06775562995043032,1900,2,13,7,0.016748288315347037,NA,NA,NA
Fate2,12,A,Smp,L-Proline,70462999,1.515704604940701,200605_Smp_GBTFate2MT12-pos_A,L-Proline_13C-5 15N-0,9.45,NA,0,4052,HILICPos,0,5,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,2391,121.087924,9.49,HILIC,1361,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,B,Smp,L-Proline,67081086,1.6985619070726903,200605_Smp_GBTFate2MT12-pos_B,L-Proline_13C-0 15N-0,9.6,67608696,1213396,4887423,HILICPos,0,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,67608696,116.071154,9.49,HILIC,3615017,63993679,63993679,0.9539749997488115,1.6203855948730106,1900,2,13,7,0.40053771391134324,NA,NA,NA
Fate2,12,B,Smp,L-Proline,67081086,1.6985619070726903,200605_Smp_GBTFate2MT12-pos_B,L-Proline_13C-0 15N-1,9.6,114904,0,10788,HILICPos,1,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,114904,117.06819,9.49,HILIC,1149,113755,113755,0.0016957835178756646,0.0028803932861053245,1900,2,13,7,7.119948150814215e-4,NA,NA,NA
Fate2,12,B,Smp,L-Proline,67081086,1.6985619070726903,200605_Smp_GBTFate2MT12-pos_B,L-Proline_13C-1 15N-0,9.59,3087346,0,249026,HILICPos,0,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,3087346,117.074508,9.49,HILIC,121168,2966178,2966178,0.04421779933616459,0.07510666956699327,1900,2,13,7,0.018565367294699847,NA,NA,NA
Fate2,12,B,Smp,L-Proline,67081086,1.6985619070726903,200605_Smp_GBTFate2MT12-pos_B,L-Proline_13C-5 15N-0,9.45,8835,0,3437,HILICPos,0,5,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,8835,121.087924,9.49,HILIC,1361,7474,7474,1.114173971482811e-4,1.8924934658125968e-4,1900,2,13,7,4.677991515026631e-5,NA,NA,NA
Fate2,12,C,Smp,L-Proline,64317940,2.494552397268406,200605_Smp_GBTFate2MT12-pos_C,L-Proline_13C-0 15N-0,9.6,64973956,857555,4683451,HILICPos,0,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,64973956,116.071154,9.49,HILIC,3615017,61358939,61358939,0.9539941577730879,2.37978841325291,1900,2,13,7,0.5882519652439427,NA,NA,NA
Fate2,12,C,Smp,L-Proline,64317940,2.494552397268406,200605_Smp_GBTFate2MT12-pos_C,L-Proline_13C-0 15N-1,9.58,137313,0,14132,HILICPos,1,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,137313,117.06819,9.49,HILIC,1149,136164,136164,0.002117045415322692,0.00528108071591931,1900,2,13,7,0.0013054127385657079,NA,NA,NA
Fate2,12,C,Smp,L-Proline,64317940,2.494552397268406,200605_Smp_GBTFate2MT12-pos_C,L-Proline_13C-1 15N-0,9.6,2944005,0,250527,HILICPos,0,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,2944005,117.074508,9.49,HILIC,121168,2822837,2822837,0.04388879681158943,0.10948290329957637,1900,2,13,7,0.027062713923611287,NA,NA,NA
Fate2,12,C,Smp,L-Proline,64317940,2.494552397268406,200605_Smp_GBTFate2MT12-pos_C,L-Proline_13C-5 15N-0,9.54,NA,0,2485,HILICPos,0,5,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,1494,121.087924,9.49,HILIC,1361,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,24,A,Smp,L-Proline,31037358,1.2164898801253385,200605_Smp_GBTFate2MT24-pos_A,L-Proline_13C-0 15N-0,9.6,33323670,668320,2389438,HILICPos,0,0,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,33323670,116.071154,9.49,HILIC,3615017,29708653,29708653,0.9571901384131987,1.1644121167354282,700,2,25,12,0.28782714976210805,NA,NA,NA
Fate2,24,A,Smp,L-Proline,31037358,1.2164898801253385,200605_Smp_GBTFate2MT24-pos_A,L-Proline_13C-0 15N-1,9.62,72143,0,13056,HILICPos,1,0,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,72143,117.06819,9.49,HILIC,1149,70994,70994,0.0022873725270043926,0.002782565531177566,700,2,25,12,6.878130984333454e-4,NA,NA,NA
Fate2,24,A,Smp,L-Proline,31037358,1.2164898801253385,200605_Smp_GBTFate2MT24-pos_A,L-Proline_13C-1 15N-0,9.6,1378879,0,114150,HILICPos,0,1,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,1378879,117.074508,9.49,HILIC,121168,1257711,1257711,0.040522489059796905,0.04929519785873268,700,2,25,12,0.012185115641373935,NA,NA,NA
Fate2,24,A,Smp,L-Proline,31037358,1.2164898801253385,200605_Smp_GBTFate2MT24-pos_A,L-Proline_13C-5 15N-0,9.44,NA,0,2303,HILICPos,0,5,200605,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,1847,121.087924,9.49,HILIC,1361,NA,0,0,0,700,2,25,12,0,NA,NA,NA
Fate2,24,B,Smp,L-Proline,38865525,1.0219804499693124,200605_Smp_GBTFate2MT24-pos_B,L-Proline_13C-0 15N-0,9.58,40802360,778178,3287991,HILICPos,0,0,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,40802360,116.071154,9.49,HILIC,3615017,37187343,37187343,0.9568208071291974,0.9778521590098977,700,2,25,12,0.24171201567845993,NA,NA,NA
Fate2,24,B,Smp,L-Proline,38865525,1.0219804499693124,200605_Smp_GBTFate2MT24-pos_B,L-Proline_13C-0 15N-1,9.64,67113,0,9771,HILICPos,1,0,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,67113,117.06819,9.49,HILIC,1149,65964,65964,0.0016972368184914523,0.0017345428474663785,700,2,25,12,4.287558646557226e-4,NA,NA,NA
Fate2,24,B,Smp,L-Proline,38865525,1.0219804499693124,200605_Smp_GBTFate2MT24-pos_B,L-Proline_13C-1 15N-0,9.58,1733386,0,171974,HILICPos,0,1,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,1733386,117.074508,9.49,HILIC,121168,1612218,1612218,0.04148195605231114,0.04239374811194818,700,2,25,12,0.010479169283298765,NA,NA,NA
Fate2,24,B,Smp,L-Proline,38865525,1.0219804499693124,200605_Smp_GBTFate2MT24-pos_B,L-Proline_13C-5 15N-0,9.47,NA,0,3515,HILICPos,0,5,200605,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,2081,121.087924,9.49,HILIC,1361,NA,0,0,0,700,2,25,12,0,NA,NA,NA
Fate2,24,C,Smp,L-Proline,64444894,1.0205258933582686,200605_Smp_GBTFate2MT24-pos_C,L-Proline_13C-0 15N-0,9.56,65035196,1478279,5414918,HILICPos,0,0,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,65035196,116.071154,9.49,HILIC,3615017,61420179,61420179,0.9530650946528052,0.9726276071491369,700,2,25,12,0.2404205761191713,NA,NA,NA
Fate2,24,C,Smp,L-Proline,64444894,1.0205258933582686,200605_Smp_GBTFate2MT24-pos_C,L-Proline_13C-0 15N-1,9.56,135873,0,15320,HILICPos,1,0,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,135873,117.06819,9.49,HILIC,1149,134724,134724,0.0020905302443355715,0.0021334402451930385,700,2,25,12,5.273579827417832e-4,NA,NA,NA
Fate2,24,C,Smp,L-Proline,64444894,1.0205258933582686,200605_Smp_GBTFate2MT24-pos_C,L-Proline_13C-1 15N-0,9.55,3008091,0,264392,HILICPos,0,1,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,3008091,117.074508,9.49,HILIC,121168,2886923,2886923,0.0447967685384043,0.04571626223221863,700,2,25,12,0.011300450473641348,NA,NA,NA
Fate2,24,C,Smp,L-Proline,64444894,1.0205258933582686,200605_Smp_GBTFate2MT24-pos_C,L-Proline_13C-5 15N-0,9.38,4429,0,4577,HILICPos,0,5,200605,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,4429,121.087924,9.49,HILIC,1361,3068,3068,4.7606564454896924e-5,4.858373172005168e-5,700,2,25,12,1.2009250698107176e-5,NA,NA,NA
Fate2,48,A,Smp,L-Proline,61043351,0.9558366692846569,200605_Smp_GBTFate2MT48-pos_A,L-Proline_13C-0 15N-0,9.53,61841432,1169828,5356632,HILICPos,0,0,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,61841432,116.071154,9.49,HILIC,3615017,58226415,58226415,0.9538535163313692,0.9117281680356341,900,2,51,26,0.22536704676283495,NA,NA,NA
Fate2,48,A,Smp,L-Proline,61043351,0.9558366692846569,200605_Smp_GBTFate2MT48-pos_A,L-Proline_13C-0 15N-1,9.51,152733,0,16936,HILICPos,1,0,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,152733,117.06819,9.49,HILIC,1149,151584,151584,0.0024832188521236327,0.0023735516367187222,900,2,51,26,5.867103172417119e-4,NA,NA,NA
Fate2,48,A,Smp,L-Proline,61043351,0.9558366692846569,200605_Smp_GBTFate2MT48-pos_A,L-Proline_13C-1 15N-0,9.56,2784964,0,287442,HILICPos,0,1,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,2784964,117.074508,9.49,HILIC,121168,2663796,2663796,0.04363777473487653,0.041710585257578536,900,2,51,26,0.010310300534536647,NA,NA,NA
Fate2,48,A,Smp,L-Proline,61043351,0.9558366692846569,200605_Smp_GBTFate2MT48-pos_A,L-Proline_13C-5 15N-0,9.4,2917,0,2940,HILICPos,0,5,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,2917,121.087924,9.49,HILIC,1361,1556,1556,2.5490081630675877e-5,2.4364354725659246e-5,900,2,51,26,6.022543630119957e-6,NA,NA,NA
Fate2,48,B,Smp,L-Proline,42821824,0.8683290266980452,200605_Smp_GBTFate2MT48-pos_B,L-Proline_13C-0 15N-0,9.58,44504184,899623,3594085,HILICPos,0,0,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,44504184,116.071154,9.49,HILIC,3615017,40889167,40889167,0.9548674759860767,0.829139146048609,900,2,51,26,0.20495214171460216,NA,NA,NA
Fate2,48,B,Smp,L-Proline,42821824,0.8683290266980452,200605_Smp_GBTFate2MT48-pos_B,L-Proline_13C-0 15N-1,9.59,136941,0,13638,HILICPos,1,0,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,136941,117.06819,9.49,HILIC,1149,135792,135792,0.0031710933191449295,0.0027535523753817906,900,2,51,26,6.806414331627068e-4,NA,NA,NA
Fate2,48,B,Smp,L-Proline,42821824,0.8683290266980452,200605_Smp_GBTFate2MT48-pos_B,L-Proline_13C-1 15N-0,9.56,1918033,0,179837,HILICPos,0,1,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,1918033,117.074508,9.49,HILIC,121168,1796865,1796865,0.04196143069477844,0.03643632827405444,900,2,51,26,0.009006574531635938,NA,NA,NA
Fate2,48,B,Smp,L-Proline,42821824,0.8683290266980452,200605_Smp_GBTFate2MT48-pos_B,L-Proline_13C-5 15N-0,9.34,NA,0,3236,HILICPos,0,5,200605,GBTFate2MT48,pos,comparable to blank,ok,ok,ok,something is wrong,2109,121.087924,9.49,HILIC,1361,NA,0,0,0,900,2,51,26,0,NA,NA,NA
Fate2,48,C,Smp,L-Proline,19352567,0.8120560087187764,200605_Smp_GBTFate2MT48-pos_C,L-Proline_13C-0 15N-0,9.58,22139692,587205,1746519,HILICPos,0,0,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,22139692,116.071154,9.49,HILIC,3615017,18524675,18524675,0.9572205589056997,0.7773167065285188,900,2,51,26,0.19214232563109615,NA,NA,NA
Fate2,48,C,Smp,L-Proline,19352567,0.8120560087187764,200605_Smp_GBTFate2MT48-pos_C,L-Proline_13C-0 15N-1,9.63,76952,0,8846,HILICPos,1,0,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,76952,117.06819,9.49,HILIC,1149,75803,75803,0.003916948072056797,0.0031807812177531486,900,2,51,26,7.862467066123417e-4,NA,NA,NA
Fate2,48,C,Smp,L-Proline,19352567,0.8120560087187764,200605_Smp_GBTFate2MT48-pos_C,L-Proline_13C-1 15N-0,9.59,863380,0,75099,HILICPos,0,1,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,863380,117.074508,9.49,HILIC,121168,742212,742212,0.038352121452415074,0.031144070672545945,900,2,51,26,0.007698399015977724,NA,NA,NA
Fate2,48,C,Smp,L-Proline,19352567,0.8120560087187764,200605_Smp_GBTFate2MT48-pos_C,L-Proline_13C-5 15N-0,9.33,11238,0,3017,HILICPos,0,5,200605,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,11238,121.087924,9.49,HILIC,1361,9877,9877,5.103715698284367e-4,4.1445029995841663e-4,900,2,51,26,1.0244658814572115e-4,NA,NA,NA
Fate2,5,A,Smp,L-Proline,27435270,1.1309081019485636,200605_Smp_GBTFate2MT5-pos_A,L-Proline_13C-0 15N-0,9.62,29886804,781149,2196837,HILICPos,0,0,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,29886804,116.071154,9.49,HILIC,3615017,26271787,26271787,0.9575917058589181,1.0829482185145962,1300,2,6,5.75,0.26769036030722804,NA,NA,NA
Fate2,5,A,Smp,L-Proline,27435270,1.1309081019485636,200605_Smp_GBTFate2MT5-pos_A,L-Proline_13C-0 15N-1,9.57,44196,0,6624,HILICPos,1,0,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,44196,117.06819,9.49,HILIC,1149,43047,43047,0.001569038686333322,0.001774438562645085,1300,2,6,5.75,4.386175535050297e-4,NA,NA,NA
Fate2,5,A,Smp,L-Proline,27435270,1.1309081019485636,200605_Smp_GBTFate2MT5-pos_A,L-Proline_13C-1 15N-0,9.59,1241604,0,103928,HILICPos,0,1,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,1241604,117.074508,9.49,HILIC,121168,1120436,1120436,0.04083925545474858,0.046185444871322236,1300,2,6,5.75,0.01141642616625924,NA,NA,NA
Fate2,5,A,Smp,L-Proline,27435270,1.1309081019485636,200605_Smp_GBTFate2MT5-pos_A,L-Proline_13C-5 15N-0,9.43,NA,0,1227,HILICPos,0,5,200605,GBTFate2MT5,pos,comparable to blank,ok,ok,ok,something is wrong,1302,121.087924,9.49,HILIC,1361,NA,0,0,0,1300,2,6,5.75,0,NA,NA,NA
Fate2,5,B,Smp,L-Proline,92821254,1.5131403351132864,200605_Smp_GBTFate2MT5-pos_B,L-Proline_13C-0 15N-0,9.55,92010072,1075255,7801077,HILICPos,0,0,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,92010072,116.071154,9.49,HILIC,3615017,88395055,88395055,0.952314811433166,1.4409859529053268,1300,2,6,5.75,0.3561925144121581,NA,NA,NA
Fate2,5,B,Smp,L-Proline,92821254,1.5131403351132864,200605_Smp_GBTFate2MT5-pos_B,L-Proline_13C-0 15N-1,9.53,183925,0,19963,HILICPos,1,0,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,183925,117.06819,9.49,HILIC,1149,182776,182776,0.001969117978087217,0.0029795518372404883,1300,2,6,5.75,7.36505486808019e-4,NA,NA,NA
Fate2,5,B,Smp,L-Proline,92821254,1.5131403351132864,200605_Smp_GBTFate2MT5-pos_B,L-Proline_13C-1 15N-0,9.51,4361929,0,412155,HILICPos,0,1,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,4361929,117.074508,9.49,HILIC,121168,4240761,4240761,0.045687391812224386,0.06913143535720122,1300,2,6,5.75,0.01708836906782871,NA,NA,NA
Fate2,5,B,Smp,L-Proline,92821254,1.5131403351132864,200605_Smp_GBTFate2MT5-pos_B,L-Proline_13C-5 15N-0,9.35,4023,0,3364,HILICPos,0,5,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,4023,121.087924,9.49,HILIC,1361,2662,2662,2.8678776522454653e-5,4.339501351782609e-5,1300,2,6,5.75,1.0726668741426371e-5,NA,NA,NA
Fate2,5,C,Smp,L-Proline,50748665,1.0882033184465458,200605_Smp_GBTFate2MT5-pos_C,L-Proline_13C-0 15N-0,9.58,52002872,1138416,4637195,HILICPos,0,0,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,52002872,116.071154,9.49,HILIC,3615017,48387855,48387855,0.9534803526358773,1.0375804838119445,1300,2,6,5.75,0.25647606119186184,NA,NA,NA
Fate2,5,C,Smp,L-Proline,50748665,1.0882033184465458,200605_Smp_GBTFate2MT5-pos_C,L-Proline_13C-0 15N-1,9.56,95062,0,15179,HILICPos,1,0,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,95062,117.06819,9.49,HILIC,1149,93913,93913,0.001850551142576854,0.0020137758943071793,1300,2,6,5.75,4.977785507274773e-4,NA,NA,NA
Fate2,5,C,Smp,L-Proline,50748665,1.0882033184465458,200605_Smp_GBTFate2MT5-pos_C,L-Proline_13C-1 15N-0,9.58,2388065,0,236127,HILICPos,0,1,200605,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,2388065,117.074508,9.49,HILIC,121168,2266897,2266897,0.044669096221545926,0.048609058740294336,1300,2,6,5.75,0.012015511199817556,NA,NA,NA
Fate2,5,C,Smp,L-Proline,50748665,1.0882033184465458,200605_Smp_GBTFate2MT5-pos_C,L-Proline_13C-5 15N-0,9.8,NA,0,1995,HILICPos,0,5,200605,GBTFate2MT5,pos,comparable to blank,ok,ok,ok,something is wrong,1227,121.087924,9.49,HILIC,1361,NA,0,0,0,1300,2,6,5.75,0,NA,NA,NA
Fate2,96,A,Smp,L-Proline,20138960,0.5001512724128275,200605_Smp_GBTFate2MTlong-pos_A,L-Proline_13C-0 15N-0,9.59,22796358,643317,1682112,HILICPos,0,0,200605,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,22796358,116.071154,9.49,HILIC,3615017,19181341,19181341,0.9524494313509735,0.4763687949990634,1000,2,100,49,0.11775201453983516,NA,NA,NA
Fate2,96,A,Smp,L-Proline,20138960,0.5001512724128275,200605_Smp_GBTFate2MTlong-pos_A,L-Proline_13C-0 15N-1,9.58,185729,0,19694,HILICPos,1,0,200605,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,185729,117.06819,9.49,HILIC,1149,184580,184580,0.009165319361079222,0.004584046140513697,1000,2,100,49,0.0011331150853197789,NA,NA,NA
Fate2,96,A,Smp,L-Proline,20138960,0.5001512724128275,200605_Smp_GBTFate2MTlong-pos_A,L-Proline_13C-1 15N-0,9.58,889103,0,74522,HILICPos,0,1,200605,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,889103,117.074508,9.49,HILIC,121168,767935,767935,0.038131810182849564,0.019071673382356623,1000,2,100,49,0.004714263371140125,NA,NA,NA
Fate2,96,A,Smp,L-Proline,20138960,0.5001512724128275,200605_Smp_GBTFate2MTlong-pos_A,L-Proline_13C-5 15N-0,9.44,6465,0,2863,HILICPos,0,5,200605,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,6465,121.087924,9.49,HILIC,1361,5104,5104,2.5343910509778063e-4,1.267578908938233e-4,1000,2,100,49,3.13328605237412e-5,NA,NA,NA
