Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
L-Tryptophan,200612_Poo_QC2_1,L-Tryptophan_13C-1 15N-0,1.95,633756,0,235881,CyanoAq,0,1,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,633756,206.101057,2.07,RP,3227,630529
L-Tryptophan,200612_Poo_QC2_2,L-Tryptophan_13C-1 15N-0,1.95,703203,76,233814,CyanoAq,0,1,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,703203,206.101057,2.07,RP,3227,699976
L-Tryptophan,200612_Poo_QC2_3,L-Tryptophan_13C-1 15N-0,1.96,714727,8129,235598,CyanoAq,0,1,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,714727,206.101057,2.07,RP,3227,711500
L-Tryptophan,200612_Poo_QC2_4,L-Tryptophan_13C-1 15N-0,1.95,726959,0,247455,CyanoAq,0,1,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,726959,206.101057,2.07,RP,3227,723732
L-Tryptophan,200612_Poo_QC2_5,L-Tryptophan_13C-1 15N-0,1.94,764532,0,251992,CyanoAq,0,1,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,764532,206.101057,2.07,RP,3227,761305
L-Tryptophan,200612_Poo_TruePooGBT_Full1,L-Tryptophan_13C-1 15N-0,1.96,264873,0,69989,CyanoAq,0,1,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,264873,206.101057,2.07,RP,3227,261646
L-Tryptophan,200612_Poo_TruePooGBT_Full2,L-Tryptophan_13C-1 15N-0,1.94,376322,169,118634,CyanoAq,0,1,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,376322,206.101057,2.07,RP,3227,373095
L-Tryptophan,200612_Poo_TruePooGBT_Full3,L-Tryptophan_13C-1 15N-0,1.94,399653,0,117079,CyanoAq,0,1,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,399653,206.101057,2.07,RP,3227,396426
L-Tryptophan,200612_Poo_TruePooGBT_Full4,L-Tryptophan_13C-1 15N-0,1.94,336322,0,114533,CyanoAq,0,1,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,336322,206.101057,2.07,RP,3227,333095
L-Tryptophan,200612_Poo_TruePooGBT_Full5,L-Tryptophan_13C-1 15N-0,1.95,357105,0,117617,CyanoAq,0,1,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,357105,206.101057,2.07,RP,3227,353878
L-Tryptophan,200612_Poo_TruePooGBT_Half1,L-Tryptophan_13C-1 15N-0,1.95,117354,0,33245,CyanoAq,0,1,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,117354,206.101057,2.07,RP,3227,114127
L-Tryptophan,200612_Poo_TruePooGBT_Half2,L-Tryptophan_13C-1 15N-0,1.95,133467,0,38945,CyanoAq,0,1,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,133467,206.101057,2.07,RP,3227,130240
L-Tryptophan,200612_Poo_TruePooGBT_Half3,L-Tryptophan_13C-1 15N-0,1.95,145745,0,42470,CyanoAq,0,1,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,145745,206.101057,2.07,RP,3227,142518
L-Tryptophan,200612_Poo_TruePooGBT_Half4,L-Tryptophan_13C-1 15N-0,1.96,136476,0,43661,CyanoAq,0,1,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,136476,206.101057,2.07,RP,3227,133249
L-Tryptophan,200612_Poo_TruePooGBT_Half5,L-Tryptophan_13C-1 15N-0,1.95,177564,0,50802,CyanoAq,0,1,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,177564,206.101057,2.07,RP,3227,174337
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos20,L-Tryptophan_13C-1 15N-0,1.94,610603,0,184013,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,610603,206.101057,2.07,RP,3227,607376
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos35,L-Tryptophan_13C-1 15N-0,1.94,586633,0,185609,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,586633,206.101057,2.07,RP,3227,583406
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos50,L-Tryptophan_13C-1 15N-0,1.95,584253,0,177500,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,584253,206.101057,2.07,RP,3227,581026
L-Tryptophan,200612_Std_250nMStdsInH2O_1,L-Tryptophan_13C-1 15N-0,1.94,918476,0,231042,CyanoAq,0,1,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,918476,206.101057,2.07,RP,3227,915249
L-Tryptophan,200612_Std_250nMStdsInH2O_2,L-Tryptophan_13C-1 15N-0,1.94,1539373,0,428382,CyanoAq,0,1,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,1539373,206.101057,2.07,RP,3227,1536146
L-Tryptophan,200612_Std_250nMStdsInMatrix_1,L-Tryptophan_13C-1 15N-0,1.93,1037962,0,237934,CyanoAq,0,1,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,1037962,206.101057,2.07,RP,3227,1034735
L-Tryptophan,200612_Std_250nMStdsInMatrix_2,L-Tryptophan_13C-1 15N-0,1.94,1642997,0,409631,CyanoAq,0,1,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,1642997,206.101057,2.07,RP,3227,1639770
L-Tryptophan,200612_Std_H2OinMatrix_1,L-Tryptophan_13C-1 15N-0,1.94,111814,0,37700,CyanoAq,0,1,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,111814,206.101057,2.07,RP,3227,108587
L-Tryptophan,200612_Std_H2OinMatrix_2,L-Tryptophan_13C-1 15N-0,1.94,283358,0,98668,CyanoAq,0,1,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,283358,206.101057,2.07,RP,3227,280131
L-Tryptophan,200612_Poo_QC2_1,L-Tryptophan_13C-2 15N-0,1.96,16545,0,6807,CyanoAq,0,2,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,16545,207.104411,2.07,RP,0,16545
L-Tryptophan,200612_Poo_QC2_2,L-Tryptophan_13C-2 15N-0,1.95,30647,0,12532,CyanoAq,0,2,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,30647,207.104411,2.07,RP,0,30647
L-Tryptophan,200612_Poo_QC2_3,L-Tryptophan_13C-2 15N-0,1.95,25855,0,10091,CyanoAq,0,2,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,25855,207.104411,2.07,RP,0,25855
L-Tryptophan,200612_Poo_QC2_4,L-Tryptophan_13C-2 15N-0,1.94,20963,0,10881,CyanoAq,0,2,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,20963,207.104411,2.07,RP,0,20963
L-Tryptophan,200612_Poo_QC2_5,L-Tryptophan_13C-2 15N-0,1.94,16916,0,9581,CyanoAq,0,2,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,16916,207.104411,2.07,RP,0,16916
L-Tryptophan,200612_Poo_TruePooGBT_Full1,L-Tryptophan_13C-2 15N-0,1.94,4318,0,7269,CyanoAq,0,2,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,4318,207.104411,2.07,RP,0,4318
L-Tryptophan,200612_Poo_TruePooGBT_Full2,L-Tryptophan_13C-2 15N-0,1.94,30815,0,13325,CyanoAq,0,2,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,30815,207.104411,2.07,RP,0,30815
L-Tryptophan,200612_Poo_TruePooGBT_Full3,L-Tryptophan_13C-2 15N-0,1.94,38581,0,14520,CyanoAq,0,2,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,38581,207.104411,2.07,RP,0,38581
L-Tryptophan,200612_Poo_TruePooGBT_Full4,L-Tryptophan_13C-2 15N-0,1.93,34045,0,16785,CyanoAq,0,2,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,34045,207.104411,2.07,RP,0,34045
L-Tryptophan,200612_Poo_TruePooGBT_Full5,L-Tryptophan_13C-2 15N-0,1.94,31168,0,12883,CyanoAq,0,2,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,31168,207.104411,2.07,RP,0,31168
L-Tryptophan,200612_Poo_TruePooGBT_Half1,L-Tryptophan_13C-2 15N-0,1.65,NA,0,3523,CyanoAq,0,2,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,2077,207.104411,2.07,RP,0,NA
L-Tryptophan,200612_Poo_TruePooGBT_Half2,L-Tryptophan_13C-2 15N-0,2.12,3299,0,2100,CyanoAq,0,2,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,3299,207.104411,2.07,RP,0,3299
L-Tryptophan,200612_Poo_TruePooGBT_Half3,L-Tryptophan_13C-2 15N-0,1.95,15891,0,10704,CyanoAq,0,2,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,15891,207.104411,2.07,RP,0,15891
L-Tryptophan,200612_Poo_TruePooGBT_Half4,L-Tryptophan_13C-2 15N-0,1.95,15034,0,7049,CyanoAq,0,2,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,15034,207.104411,2.07,RP,0,15034
L-Tryptophan,200612_Poo_TruePooGBT_Half5,L-Tryptophan_13C-2 15N-0,1.93,16312,0,4864,CyanoAq,0,2,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,16312,207.104411,2.07,RP,0,16312
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos20,L-Tryptophan_13C-2 15N-0,1.94,31322,0,15472,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,31322,207.104411,2.07,RP,0,31322
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos35,L-Tryptophan_13C-2 15N-0,1.95,25295,0,14088,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,25295,207.104411,2.07,RP,0,25295
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos50,L-Tryptophan_13C-2 15N-0,1.94,15776,0,13671,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,15776,207.104411,2.07,RP,0,15776
L-Tryptophan,200612_Std_250nMStdsInH2O_1,L-Tryptophan_13C-2 15N-0,1.96,23744,0,8165,CyanoAq,0,2,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,23744,207.104411,2.07,RP,0,23744
L-Tryptophan,200612_Std_250nMStdsInH2O_2,L-Tryptophan_13C-2 15N-0,1.93,57927,0,16879,CyanoAq,0,2,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,57927,207.104411,2.07,RP,0,57927
L-Tryptophan,200612_Std_250nMStdsInMatrix_1,L-Tryptophan_13C-2 15N-0,1.92,32782,0,7842,CyanoAq,0,2,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,32782,207.104411,2.07,RP,0,32782
L-Tryptophan,200612_Std_250nMStdsInMatrix_2,L-Tryptophan_13C-2 15N-0,1.96,72352,0,17781,CyanoAq,0,2,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,72352,207.104411,2.07,RP,0,72352
L-Tryptophan,200612_Std_H2OinMatrix_1,L-Tryptophan_13C-2 15N-0,2,1608,0,2712,CyanoAq,0,2,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,1608,207.104411,2.07,RP,0,1608
L-Tryptophan,200612_Std_H2OinMatrix_2,L-Tryptophan_13C-2 15N-0,1.94,16034,0,10223,CyanoAq,0,2,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,16034,207.104411,2.07,RP,0,16034
L-Tryptophan,200612_Poo_QC2_1,L-Tryptophan_13C-3 15N-0,2.86,NA,0,5645,CyanoAq,0,3,200612,Poo,QC2,1,NA,NA,,NA,ok,ok,bad RT,something is wrong,19905,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_QC2_2,L-Tryptophan_13C-3 15N-0,15.61,NA,0,3487,CyanoAq,0,3,200612,Poo,QC2,2,NA,NA,,NA,ok,ok,bad RT,something is wrong,16357,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_QC2_3,L-Tryptophan_13C-3 15N-0,1.64,NA,0,11282,CyanoAq,0,3,200612,Poo,QC2,3,NA,NA,,NA,ok,ok,bad RT,something is wrong,13796,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_QC2_4,L-Tryptophan_13C-3 15N-0,2.05,NA,0,1907,CyanoAq,0,3,200612,Poo,QC2,4,NA,NA,,NA,ok,ok,ok,NA,1864,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_QC2_5,L-Tryptophan_13C-3 15N-0,1.72,NA,0,6544,CyanoAq,0,3,200612,Poo,QC2,5,NA,NA,,NA,ok,ok,ok,NA,23586,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full1,L-Tryptophan_13C-3 15N-0,17.37,NA,0,4300,CyanoAq,0,3,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,15092,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full2,L-Tryptophan_13C-3 15N-0,16,NA,0,3898,CyanoAq,0,3,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,16444,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full3,L-Tryptophan_13C-3 15N-0,1.06,NA,0,10701,CyanoAq,0,3,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,29668,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full4,L-Tryptophan_13C-3 15N-0,16.29,NA,837,2192,CyanoAq,0,3,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,13357,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full5,L-Tryptophan_13C-3 15N-0,0.82,NA,0,14839,CyanoAq,0,3,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,23262,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Half1,L-Tryptophan_13C-3 15N-0,2.08,NA,0,3928,CyanoAq,0,3,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,ok,ok,ok,NA,2349,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Half2,L-Tryptophan_13C-3 15N-0,16.17,NA,0,4013,CyanoAq,0,3,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,17637,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Half3,L-Tryptophan_13C-3 15N-0,0.82,NA,0,9577,CyanoAq,0,3,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,16376,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Half4,L-Tryptophan_13C-3 15N-0,15.78,NA,0,3208,CyanoAq,0,3,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,14658,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT_Half5,L-Tryptophan_13C-3 15N-0,16.24,NA,0,2548,CyanoAq,0,3,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,13274,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos20,L-Tryptophan_13C-3 15N-0,15.94,NA,0,8431,CyanoAq,0,3,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,NA,ok,ok,bad RT,something is wrong,20081,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos35,L-Tryptophan_13C-3 15N-0,0.81,NA,0,18364,CyanoAq,0,3,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,NA,ok,ok,bad RT,something is wrong,12323,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos50,L-Tryptophan_13C-3 15N-0,9.04,NA,0,23544,CyanoAq,0,3,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,NA,ok,ok,bad RT,something is wrong,19469,NA,NA,NA,NA,NA
L-Tryptophan,200612_Std_250nMStdsInH2O_1,L-Tryptophan_13C-3 15N-0,1.73,NA,0,5584,CyanoAq,0,3,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,NA,ok,ok,ok,NA,7517,NA,NA,NA,NA,NA
L-Tryptophan,200612_Std_250nMStdsInH2O_2,L-Tryptophan_13C-3 15N-0,0.64,NA,0,35389,CyanoAq,0,3,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,NA,ok,ok,bad RT,something is wrong,51547,NA,NA,NA,NA,NA
L-Tryptophan,200612_Std_250nMStdsInMatrix_1,L-Tryptophan_13C-3 15N-0,0.9,NA,0,5559,CyanoAq,0,3,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,NA,ok,ok,bad RT,something is wrong,8491,NA,NA,NA,NA,NA
L-Tryptophan,200612_Std_250nMStdsInMatrix_2,L-Tryptophan_13C-3 15N-0,11.67,NA,0,5537,CyanoAq,0,3,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,NA,ok,ok,bad RT,something is wrong,13552,NA,NA,NA,NA,NA
L-Tryptophan,200612_Std_H2OinMatrix_1,L-Tryptophan_13C-3 15N-0,1.54,NA,0,7151,CyanoAq,0,3,200612,Std,H2OinMatrix,1,NA,NA,inMat,NA,ok,ok,bad RT,something is wrong,4244,NA,NA,NA,NA,NA
L-Tryptophan,200612_Std_H2OinMatrix_2,L-Tryptophan_13C-3 15N-0,2.08,NA,0,2523,CyanoAq,0,3,200612,Std,H2OinMatrix,2,NA,NA,inMat,NA,ok,ok,ok,NA,1805,NA,NA,NA,NA,NA
L-Tryptophan,200612_Poo_QC2_1,L-Tryptophan_13C-4 15N-0,1.23,NA,0,5091,CyanoAq,0,4,200612,Poo,QC2,1,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,3021,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Poo_QC2_2,L-Tryptophan_13C-4 15N-0,1.3,NA,0,4282,CyanoAq,0,4,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,bad RT,something is wrong,5104,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Poo_QC2_3,L-Tryptophan_13C-4 15N-0,2.06,NA,0,2876,CyanoAq,0,4,200612,Poo,QC2,3,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,2253,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Poo_QC2_4,L-Tryptophan_13C-4 15N-0,0.91,NA,0,7760,CyanoAq,0,4,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,bad RT,something is wrong,8913,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Poo_QC2_5,L-Tryptophan_13C-4 15N-0,1.62,NA,0,2869,CyanoAq,0,4,200612,Poo,QC2,5,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,1719,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full1,L-Tryptophan_13C-4 15N-0,1.93,18595,0,6303,CyanoAq,0,4,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,18595,209.111119,2.07,RP,1855,16740
L-Tryptophan,200612_Poo_TruePooGBT_Full2,L-Tryptophan_13C-4 15N-0,1.93,15191,0,8504,CyanoAq,0,4,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,15191,209.111119,2.07,RP,1855,13336
L-Tryptophan,200612_Poo_TruePooGBT_Full3,L-Tryptophan_13C-4 15N-0,1.95,12984,0,5607,CyanoAq,0,4,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,12984,209.111119,2.07,RP,1855,11129
L-Tryptophan,200612_Poo_TruePooGBT_Full4,L-Tryptophan_13C-4 15N-0,1.95,18825,0,5972,CyanoAq,0,4,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,18825,209.111119,2.07,RP,1855,16970
L-Tryptophan,200612_Poo_TruePooGBT_Full5,L-Tryptophan_13C-4 15N-0,1.94,5828,0,5959,CyanoAq,0,4,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,5828,209.111119,2.07,RP,1855,3973
L-Tryptophan,200612_Poo_TruePooGBT_Half1,L-Tryptophan_13C-4 15N-0,1.93,9138,0,5425,CyanoAq,0,4,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,9138,209.111119,2.07,RP,1855,7283
L-Tryptophan,200612_Poo_TruePooGBT_Half2,L-Tryptophan_13C-4 15N-0,1.97,4170,0,2957,CyanoAq,0,4,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,4170,209.111119,2.07,RP,1855,2315
L-Tryptophan,200612_Poo_TruePooGBT_Half3,L-Tryptophan_13C-4 15N-0,1.96,5325,0,4153,CyanoAq,0,4,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,5325,209.111119,2.07,RP,1855,3470
L-Tryptophan,200612_Poo_TruePooGBT_Half4,L-Tryptophan_13C-4 15N-0,1.93,9020,0,3422,CyanoAq,0,4,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,9020,209.111119,2.07,RP,1855,7165
L-Tryptophan,200612_Poo_TruePooGBT_Half5,L-Tryptophan_13C-4 15N-0,1.94,12117,0,5327,CyanoAq,0,4,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,12117,209.111119,2.07,RP,1855,10262
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos20,L-Tryptophan_13C-4 15N-0,1.92,4658,0,12901,CyanoAq,0,4,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,4658,209.111119,2.07,RP,1855,2803
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos35,L-Tryptophan_13C-4 15N-0,1.92,8136,0,14082,CyanoAq,0,4,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,8136,209.111119,2.07,RP,1855,6281
L-Tryptophan,200612_Poo_TruePooGBT-Full_DDApos50,L-Tryptophan_13C-4 15N-0,1.94,NA,0,5763,CyanoAq,0,4,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,3328,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Std_250nMStdsInH2O_1,L-Tryptophan_13C-4 15N-0,1.24,NA,0,8579,CyanoAq,0,4,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,bad RT,something is wrong,17313,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Std_250nMStdsInH2O_2,L-Tryptophan_13C-4 15N-0,1.24,NA,0,20420,CyanoAq,0,4,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,bad RT,something is wrong,50259,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Std_250nMStdsInMatrix_1,L-Tryptophan_13C-4 15N-0,1.94,4852,0,4409,CyanoAq,0,4,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,4852,209.111119,2.07,RP,1855,2997
L-Tryptophan,200612_Std_250nMStdsInMatrix_2,L-Tryptophan_13C-4 15N-0,1.94,11668,0,5043,CyanoAq,0,4,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,11668,209.111119,2.07,RP,1855,9813
L-Tryptophan,200612_Std_H2OinMatrix_1,L-Tryptophan_13C-4 15N-0,1.93,NA,0,5037,CyanoAq,0,4,200612,Std,H2OinMatrix,1,NA,NA,inMat,comparable to blank,ok,ok,ok,something is wrong,2987,209.111119,2.07,RP,1855,NA
L-Tryptophan,200612_Std_H2OinMatrix_2,L-Tryptophan_13C-4 15N-0,1.93,10952,0,4855,CyanoAq,0,4,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,10952,209.111119,2.07,RP,1855,9097
L-Tryptophan,200612_Poo_QC2_1,L-Tryptophan_13C-5 15N-0,1.5,NA,0,7327,CyanoAq,0,5,200612,Poo,QC2,1,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,19202,210.114473,2.07,RP,69322,NA
L-Tryptophan,200612_Poo_QC2_2,L-Tryptophan_13C-5 15N-0,2.06,NA,0,3358,CyanoAq,0,5,200612,Poo,QC2,2,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,8720,210.114473,2.07,RP,69322,NA
L-Tryptophan,200612_Poo_QC2_3,L-Tryptophan_13C-5 15N-0,0.74,NA,0,58167,CyanoAq,0,5,200612,Poo,QC2,3,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,119764,210.114473,2.07,RP,69322,NA
L-Tryptophan,200612_Poo_QC2_4,L-Tryptophan_13C-5 15N-0,0.73,NA,0,47927,CyanoAq,0,5,200612,Poo,QC2,4,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,96076,210.114473,2.07,RP,69322,NA
L-Tryptophan,200612_Poo_QC2_5,L-Tryptophan_13C-5 15N-0,1.95,NA,0,6667,CyanoAq,0,5,200612,Poo,QC2,5,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,9349,210.114473,2.07,RP,69322,NA
L-Tryptophan,200612_Poo_TruePooGBT_Full1,L-Tryptophan_13C-5 15N-0,1.96,NA,0,19407,CyanoAq,0,5,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,86937,210.114473,2.07,RP,69322,NA
