Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
Internal Standards_neg,200605_Blk_GBTFate1MBlk_B_20200607110426,"Guanosine Monophosphate, 15N5",13.06,19222,0,22403,HILICNeg,5,NA,200605,Blk,GBTFate1MBlk,B,20200607110426,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-neg_A,"Guanosine Monophosphate, 15N5",13.58,26192,0,23959,HILICNeg,5,NA,200605,Blk,GBTFate1MBlk,neg,A,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Isethionic Acid, 13C2",7.49,15655203,0,626115,HILICNeg,0,2,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Isethionic Acid, 13C2",7.27,17480364,0,647065,HILICNeg,0,2,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Isethionic Acid, 13C2",6.81,20825822,0,583837,HILICNeg,0,2,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Isethionic Acid, 13C2",6.59,24199702,0,761122,HILICNeg,0,2,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Isethionic Acid, 13C2",6.31,30774188,0,833115,HILICNeg,0,2,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Isethionic Acid, 13C2",6.19,20654308,0,744638,HILICNeg,0,2,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Isethionic Acid, 13C2",7.42,8809624,0,463275,HILICNeg,0,2,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Isethionic Acid, 13C2",7.16,9432726,0,428055,HILICNeg,0,2,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Isethionic Acid, 13C2",6.84,12102999,0,439751,HILICNeg,0,2,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Isethionic Acid, 13C2",6.51,12433919,0,485293,HILICNeg,0,2,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Isethionic Acid, 13C2",6.21,16155431,0,554080,HILICNeg,0,2,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Isethionic Acid, 13C2",6.14,10056633,0,398126,HILICNeg,0,2,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_1,"Isethionic Acid, 13C2",7.59,7112994,0,348889,HILICNeg,0,2,200605,Poo,QC2,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_2,"Isethionic Acid, 13C2",7.31,7183474,0,282124,HILICNeg,0,2,200605,Poo,QC2,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_3,"Isethionic Acid, 13C2",6.88,8858501,0,315342,HILICNeg,0,2,200605,Poo,QC2,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_4,"Isethionic Acid, 13C2",6.78,9112031,0,286506,HILICNeg,0,2,200605,Poo,QC2,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_5,"Isethionic Acid, 13C2",6.42,11876488,0,326863,HILICNeg,0,2,200605,Poo,QC2,5,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Isethionic Acid, 13C2",6.94,24952292,0,816321,HILICNeg,0,2,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Isethionic Acid, 13C2",7.22,20586886,0,734797,HILICNeg,0,2,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Isethionic Acid, 13C2",6.73,22947612,0,711206,HILICNeg,0,2,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Isethionic Acid, 13C2",7.1,19667624,0,629040,HILICNeg,0,2,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Isethionic Acid, 13C2",6.3,18801172,0,685618,HILICNeg,0,2,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Isethionic Acid, 13C2",7.19,17399258,0,509898,HILICNeg,0,2,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Isethionic Acid, 13C2",7.13,19348126,0,720032,HILICNeg,0,2,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Isethionic Acid, 13C2",6.36,18567686,0,686097,HILICNeg,0,2,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Isethionic Acid, 13C2",7.24,17026560,0,690127,HILICNeg,0,2,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Isethionic Acid, 13C2",7.2,17125452,0,635723,HILICNeg,0,2,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Isethionic Acid, 13C2",6.78,21535134,0,682125,HILICNeg,0,2,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Isethionic Acid, 13C2",7.36,15535843,0,687603,HILICNeg,0,2,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Isethionic Acid, 13C2",7.14,19431556,0,689403,HILICNeg,0,2,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Isethionic Acid, 13C2",6.95,15360375,0,498234,HILICNeg,0,2,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Isethionic Acid, 13C2",6.91,18366166,0,619566,HILICNeg,0,2,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Isethionic Acid, 13C2",7.1,19765002,0,698721,HILICNeg,0,2,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Isethionic Acid, 13C2",6.54,24445866,0,705220,HILICNeg,0,2,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Isethionic Acid, 13C2",6.37,11964488,0,762753,HILICNeg,0,2,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Isethionic Acid, 13C2",7.71,15928720,0,584623,HILICNeg,0,2,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Isethionic Acid, 13C2",6.91,16792988,0,604041,HILICNeg,0,2,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Isethionic Acid, 13C2",7.2,16939714,0,591258,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Isethionic Acid, 13C2",7.33,14640139,0,543424,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Isethionic Acid, 13C2",7.19,15507477,0,553226,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Isethionic Acid, 13C2",7.02,20440798,0,725927,HILICNeg,0,2,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Isethionic Acid, 13C2",7.35,16135170,0,726110,HILICNeg,0,2,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Isethionic Acid, 13C2",7.03,22291612,0,836317,HILICNeg,0,2,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Isethionic Acid, 13C2",6.94,23202418,0,793016,HILICNeg,0,2,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Isethionic Acid, 13C2",6.8,25061402,0,790320,HILICNeg,0,2,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Isethionic Acid, 13C2",7.44,17778000,0,708794,HILICNeg,0,2,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Isethionic Acid, 13C2",7.42,16906296,0,714003,HILICNeg,0,2,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Isethionic Acid, 13C2",6.66,23709950,0,719050,HILICNeg,0,2,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Isethionic Acid, 13C2",6.48,26919580,0,891361,HILICNeg,0,2,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Isethionic Acid, 13C2",6.24,27920990,0,782164,HILICNeg,0,2,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Isethionic Acid, 13C2",6.4,24247260,0,752980,HILICNeg,0,2,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Isethionic Acid, 13C2",7.39,17523240,0,690283,HILICNeg,0,2,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Isethionic Acid, 13C2",7.44,17438056,0,676941,HILICNeg,0,2,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Isethionic Acid, 13C2",6.4,17753706,0,777935,HILICNeg,0,2,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Isethionic Acid, 13C2",6.91,22972284,0,838214,HILICNeg,0,2,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Isethionic Acid, 13C2",7.08,19799122,0,742644,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Isethionic Acid, 13C2",6.55,22633362,0,753408,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Isethionic Acid, 13C2",6.79,22003176,0,680530,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_A,"Isethionic Acid, 13C2",7.28,22267,0,38683,HILICNeg,0,2,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_B,"Isethionic Acid, 13C2",7.64,24112,0,25252,HILICNeg,0,2,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_C,"Isethionic Acid, 13C2",0.06,1739,0,1835,HILICNeg,0,2,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_A,"Isethionic Acid, 13C2",15.51,22260,0,20693,HILICNeg,0,2,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_B,"Isethionic Acid, 13C2",15.53,15985,0,21152,HILICNeg,0,2,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_C,"Isethionic Acid, 13C2",10.2,15928,0,21794,HILICNeg,0,2,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_A,"Isethionic Acid, 13C2",2.07,15606,0,23117,HILICNeg,0,2,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_B,"Isethionic Acid, 13C2",0.07,2031,0,1851,HILICNeg,0,2,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_C,"Isethionic Acid, 13C2",4.11,14924,0,14834,HILICNeg,0,2,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_A,"Isethionic Acid, 13C2",1.36,19829,0,22824,HILICNeg,0,2,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_B,"Isethionic Acid, 13C2",0.07,2440,0,2631,HILICNeg,0,2,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_C,"Isethionic Acid, 13C2",0.06,1235,0,1409,HILICNeg,0,2,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_A,"Isethionic Acid, 13C2",8.44,21509,0,23548,HILICNeg,0,2,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_B,"Isethionic Acid, 13C2",0.07,2629,0,2186,HILICNeg,0,2,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_C,"Isethionic Acid, 13C2",12.59,18668,0,27193,HILICNeg,0,2,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_A,"Isethionic Acid, 13C2",3.97,18312,0,19505,HILICNeg,0,2,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_B,"Isethionic Acid, 13C2",7.79,11908,0,12519,HILICNeg,0,2,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_C,"Isethionic Acid, 13C2",13.23,20166,0,30918,HILICNeg,0,2,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_A,"Isethionic Acid, 13C2",7.63,16620,0,19136,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_B,"Isethionic Acid, 13C2",8.77,16323,0,20551,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_C,"Isethionic Acid, 13C2",10.1,16589,0,19414,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_A,"Isethionic Acid, 13C2",5.66,19371,0,29750,HILICNeg,0,2,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_B,"Isethionic Acid, 13C2",10.72,19775,0,18957,HILICNeg,0,2,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_C,"Isethionic Acid, 13C2",10.4,18503,0,18297,HILICNeg,0,2,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_A,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_B,"Isethionic Acid, 13C2",1.51,17151,0,28674,HILICNeg,0,2,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_C,"Isethionic Acid, 13C2",6.82,15503,0,21640,HILICNeg,0,2,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_A,"Isethionic Acid, 13C2",5.71,17301,0,15829,HILICNeg,0,2,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_B,"Isethionic Acid, 13C2",6.39,17522,0,29492,HILICNeg,0,2,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_C,"Isethionic Acid, 13C2",16.44,14750,0,21873,HILICNeg,0,2,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_A,"Isethionic Acid, 13C2",7.67,16083,0,26300,HILICNeg,0,2,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_B,"Isethionic Acid, 13C2",7.46,29412,0,50969,HILICNeg,0,2,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_C,"Isethionic Acid, 13C2",6.01,17265,0,18361,HILICNeg,0,2,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_A,"Isethionic Acid, 13C2",2.05,16299,0,23490,HILICNeg,0,2,200605,Smp,GBTFate2MT5,neg,A,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_B,"Isethionic Acid, 13C2",3.26,16839,0,21847,HILICNeg,0,2,200605,Smp,GBTFate2MT5,neg,B,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_C,"Isethionic Acid, 13C2",1.83,16314,0,16303,HILICNeg,0,2,200605,Smp,GBTFate2MT5,neg,C,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_A,"Isethionic Acid, 13C2",9.15,9961,0,16420,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,neg,A,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_B,"Isethionic Acid, 13C2",9.25,6950,0,9095,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,neg,B,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_C,"Isethionic Acid, 13C2",8.04,25469,0,27256,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,neg,C,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix1InH2O_1,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix1InH2O_2,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix1InMatrix_1,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix1InMatrix_2,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix2InH2O_1,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
