Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Guanosine Monophosphate, 15N5",13.71,1924646,0,226548,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Guanosine Monophosphate, 15N5",13.55,1765431,0,211648,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Guanosine Monophosphate, 15N5",13.51,1347248,0,161500,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Guanosine Monophosphate, 15N5",13.96,1416523,0,128302,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Guanosine Monophosphate, 15N5",13.86,1093914,0,133018,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Guanosine Monophosphate, 15N5",13.71,970252,0,162116,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Guanosine Monophosphate, 15N5",13.63,582761,0,119875,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Guanosine Monophosphate, 15N5",13.54,747991,0,122006,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Guanosine Monophosphate, 15N5",13.49,534400,0,106303,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_1,"Guanosine Monophosphate, 15N5",13.92,70323,0,68475,HILICNeg,NA,NA,200605,Poo,QC2,1,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_2,"Guanosine Monophosphate, 15N5",13.83,73115,0,53624,HILICNeg,NA,NA,200605,Poo,QC2,2,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_3,"Guanosine Monophosphate, 15N5",13.85,0,0,0,HILICNeg,NA,NA,200605,Poo,QC2,3,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_4,"Guanosine Monophosphate, 15N5",13.66,84112,0,59857,HILICNeg,NA,NA,200605,Poo,QC2,4,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_5,"Guanosine Monophosphate, 15N5",13.52,87795,0,62195,HILICNeg,NA,NA,200605,Poo,QC2,5,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Guanosine Monophosphate, 15N5",13.72,2488755,0,267388,HILICNeg,NA,NA,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Guanosine Monophosphate, 15N5",13.78,2691491,0,217125,HILICNeg,NA,NA,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Guanosine Monophosphate, 15N5",13.67,2216315,0,226738,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Guanosine Monophosphate, 15N5",13.8,1825632,0,286187,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Guanosine Monophosphate, 15N5",13.57,1445704,0,213601,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Guanosine Monophosphate, 15N5",13.61,1219617,0,156001,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Guanosine Monophosphate, 15N5",13.85,2699336,0,265041,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Guanosine Monophosphate, 15N5",13.6,1891025,0,236436,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Guanosine Monophosphate, 15N5",13.86,2135028,0,224153,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Guanosine Monophosphate, 15N5",13.86,2367631,0,248310,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Guanosine Monophosphate, 15N5",13.71,2307289,0,296907,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Guanosine Monophosphate, 15N5",13.9,2219605,0,227502,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Guanosine Monophosphate, 15N5",13.88,2725895,0,253674,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Guanosine Monophosphate, 15N5",13.78,1520711,0,228115,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Guanosine Monophosphate, 15N5",13.74,2708959,0,286709,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Guanosine Monophosphate, 15N5",13.77,2410401,0,262587,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Guanosine Monophosphate, 15N5",13.59,2381410,0,251015,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Guanosine Monophosphate, 15N5",13.55,1599311,0,207796,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Guanosine Monophosphate, 15N5",13.94,1962356,0,222053,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Guanosine Monophosphate, 15N5",13.74,2271859,0,272602,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Guanosine Monophosphate, 15N5",13.8,2599848,0,256804,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Guanosine Monophosphate, 15N5",13.83,2521103,0,298471,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Guanosine Monophosphate, 15N5",13.82,2746599,0,326309,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Guanosine Monophosphate, 15N5",13.83,2216845,0,206156,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Guanosine Monophosphate, 15N5",13.91,2259077,0,288849,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Guanosine Monophosphate, 15N5",13.77,2004148,0,221592,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Guanosine Monophosphate, 15N5",13.75,2398821,0,263029,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Guanosine Monophosphate, 15N5",13.6,1972149,0,223403,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Guanosine Monophosphate, 15N5",13.91,2648942,0,249307,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Guanosine Monophosphate, 15N5",13.92,2696515,0,307991,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Guanosine Monophosphate, 15N5",13.69,2004962,0,244425,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Guanosine Monophosphate, 15N5",13.59,2462299,0,281013,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Guanosine Monophosphate, 15N5",13.55,2077125,0,227820,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Guanosine Monophosphate, 15N5",13.61,2163060,0,234847,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Guanosine Monophosphate, 15N5",13.92,2955088,0,281019,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Guanosine Monophosphate, 15N5",13.89,2136871,0,243892,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Guanosine Monophosphate, 15N5",13.61,2003598,0,266754,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Guanosine Monophosphate, 15N5",13.69,2518283,0,270839,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Guanosine Monophosphate, 15N5",13.72,2377449,0,233241,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Guanosine Monophosphate, 15N5",13.6,2466388,0,277397,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Guanosine Monophosphate, 15N5",13.75,2090799,0,272546,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Isethionic Acid, 13C2",7.49,15655203,0,626115,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Isethionic Acid, 13C2",7.27,17480364,0,647065,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Isethionic Acid, 13C2",6.81,20825822,0,583837,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Isethionic Acid, 13C2",6.59,24199702,0,761122,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Isethionic Acid, 13C2",6.31,30774188,0,833115,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Isethionic Acid, 13C2",6.19,20654308,0,744638,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Isethionic Acid, 13C2",7.42,8809624,0,463275,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Isethionic Acid, 13C2",7.16,9432726,0,428055,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Isethionic Acid, 13C2",6.84,12102999,0,439751,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Isethionic Acid, 13C2",6.51,12433919,0,485293,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Isethionic Acid, 13C2",6.21,16155431,0,554080,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Isethionic Acid, 13C2",6.14,10056633,0,398126,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_1,"Isethionic Acid, 13C2",7.59,7112994,0,348889,HILICNeg,NA,NA,200605,Poo,QC2,1,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_2,"Isethionic Acid, 13C2",7.31,7183474,0,282124,HILICNeg,NA,NA,200605,Poo,QC2,2,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_3,"Isethionic Acid, 13C2",6.88,8858501,0,315342,HILICNeg,NA,NA,200605,Poo,QC2,3,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_4,"Isethionic Acid, 13C2",6.78,9112031,0,286506,HILICNeg,NA,NA,200605,Poo,QC2,4,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_5,"Isethionic Acid, 13C2",6.42,11876488,0,326863,HILICNeg,NA,NA,200605,Poo,QC2,5,NA,NA,,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Isethionic Acid, 13C2",6.94,24952292,0,816321,HILICNeg,NA,NA,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Isethionic Acid, 13C2",7.22,20586886,0,734797,HILICNeg,NA,NA,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Isethionic Acid, 13C2",6.73,22947612,0,711206,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Isethionic Acid, 13C2",7.1,19667624,0,629040,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Isethionic Acid, 13C2",6.3,18801172,0,685618,HILICNeg,NA,NA,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Isethionic Acid, 13C2",7.19,17399258,0,509898,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Isethionic Acid, 13C2",7.13,19348126,0,720032,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Isethionic Acid, 13C2",6.36,18567686,0,686097,HILICNeg,NA,NA,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Isethionic Acid, 13C2",7.24,17026560,0,690127,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Isethionic Acid, 13C2",7.2,17125452,0,635723,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Isethionic Acid, 13C2",6.78,21535134,0,682125,HILICNeg,NA,NA,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Isethionic Acid, 13C2",7.36,15535843,0,687603,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Isethionic Acid, 13C2",7.14,19431556,0,689403,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Isethionic Acid, 13C2",6.95,15360375,0,498234,HILICNeg,NA,NA,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Isethionic Acid, 13C2",6.91,18366166,0,619566,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Isethionic Acid, 13C2",7.1,19765002,0,698721,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Isethionic Acid, 13C2",6.54,24445866,0,705220,HILICNeg,NA,NA,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Isethionic Acid, 13C2",6.37,11964488,0,762753,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Isethionic Acid, 13C2",7.71,15928720,0,584623,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Isethionic Acid, 13C2",6.91,16792988,0,604041,HILICNeg,NA,NA,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Isethionic Acid, 13C2",7.2,16939714,0,591258,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Isethionic Acid, 13C2",7.33,14640139,0,543424,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Isethionic Acid, 13C2",7.19,15507477,0,553226,HILICNeg,NA,NA,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Isethionic Acid, 13C2",7.02,20440798,0,725927,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Isethionic Acid, 13C2",7.35,16135170,0,726110,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Isethionic Acid, 13C2",7.03,22291612,0,836317,HILICNeg,NA,NA,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Isethionic Acid, 13C2",6.94,23202418,0,793016,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Isethionic Acid, 13C2",6.8,25061402,0,790320,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Isethionic Acid, 13C2",7.44,17778000,0,708794,HILICNeg,NA,NA,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Isethionic Acid, 13C2",7.42,16906296,0,714003,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Isethionic Acid, 13C2",6.66,23709950,0,719050,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Isethionic Acid, 13C2",6.48,26919580,0,891361,HILICNeg,NA,NA,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Isethionic Acid, 13C2",6.24,27920990,0,782164,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Isethionic Acid, 13C2",6.4,24247260,0,752980,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Isethionic Acid, 13C2",7.39,17523240,0,690283,HILICNeg,NA,NA,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Isethionic Acid, 13C2",7.44,17438056,0,676941,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Isethionic Acid, 13C2",6.4,17753706,0,777935,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Isethionic Acid, 13C2",6.91,22972284,0,838214,HILICNeg,NA,NA,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Isethionic Acid, 13C2",7.08,19799122,0,742644,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Isethionic Acid, 13C2",6.55,22633362,0,753408,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Isethionic Acid, 13C2",6.79,22003176,0,680530,HILICNeg,NA,NA,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"L-Cysteic Acid, D3",12.57,6174036,0,619502,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"L-Cysteic Acid, D3",12.54,6369149,0,571045,HILICNeg,NA,NA,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
