Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Asparagine,200605_Smp_GBTFate2MT24-IS_C,Asparagine_13C-0 15N-0,11.34,1308373,0,75883,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,1308373
Asparagine,200605_Smp_GBTFate2MT48-IS_A,Asparagine_13C-0 15N-0,11.3,1306767,0,61970,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,1306767
Asparagine,200605_Smp_GBTFate2MT48-IS_B,Asparagine_13C-0 15N-0,11.42,1028377,0,53501,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,1028377
Asparagine,200605_Smp_GBTFate2MT48-IS_C,Asparagine_13C-0 15N-0,11.76,648837,82323,58649,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,648837
Asparagine,200605_Smp_GBTFate2MT5-IS_A,Asparagine_13C-0 15N-0,11.8,708353,0,65206,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,708353
Asparagine,200605_Smp_GBTFate2MT5-IS_B,Asparagine_13C-0 15N-0,11.29,1683495,0,100710,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,1683495
Asparagine,200605_Smp_GBTFate2MT5-IS_C,Asparagine_13C-0 15N-0,11.47,1110110,0,65544,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,1110110
Asparagine,200605_Smp_GBTFate2MTlong-IS_A,Asparagine_13C-0 15N-0,11.61,1120192,0,81253,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,1120192
Asparagine,200605_Smp_GBTFate2MTlong-IS_B,Asparagine_13C-0 15N-0,11.37,1375349,0,85355,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,1375349
Asparagine,200605_Smp_GBTFate2MTlong-IS_C,Asparagine_13C-0 15N-0,11.48,1403400,0,89218,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,1403400
Asparagine,200605_Poo_QC2_1,Asparagine_13C-0 15N-0,11.83,3720922,320967,260456,HILICPos,0,0,200605,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,3720922
Asparagine,200605_Poo_QC2_2,Asparagine_13C-0 15N-0,11.7,3986491,0,266932,HILICPos,0,0,200605,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,3986491
Asparagine,200605_Poo_QC2_3,Asparagine_13C-0 15N-0,11.5,4446755,0,274391,HILICPos,0,0,200605,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,4446755
Asparagine,200605_Poo_QC2_4,Asparagine_13C-0 15N-0,11.4,4729135,51406,321827,HILICPos,0,0,200605,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,4729135
Asparagine,200605_Poo_QC2_5,Asparagine_13C-0 15N-0,11.25,5636211,0,323761,HILICPos,0,0,200605,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,5636211
Asparagine,200605_Poo_TruePooGBT_Full1,Asparagine_13C-0 15N-0,11.8,833066,368298,69352,HILICPos,0,0,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,833066
Asparagine,200605_Poo_TruePooGBT_Full2,Asparagine_13C-0 15N-0,11.69,1064352,0,92313,HILICPos,0,0,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,1064352
Asparagine,200605_Poo_TruePooGBT_Full3,Asparagine_13C-0 15N-0,11.51,1370549,0,100718,HILICPos,0,0,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,1370549
Asparagine,200605_Poo_TruePooGBT_Full4,Asparagine_13C-0 15N-0,11.36,1779889,0,109955,HILICPos,0,0,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,1779889
Asparagine,200605_Poo_TruePooGBT_Full5,Asparagine_13C-0 15N-0,11.2,1924066,0,104870,HILICPos,0,0,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,1924066
Asparagine,200605_Poo_TruePooGBT_Full6pos,Asparagine_13C-0 15N-0,11.16,735380,113298,52388,HILICPos,0,0,200605,Poo,TruePooGBT,Full6pos,NA,NA,ePooG,ok,ok,ok,ok,all ok,735380
Asparagine,200605_Poo_TruePooGBT_Half1,Asparagine_13C-0 15N-0,11.83,711614,0,42311,HILICPos,0,0,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,711614
Asparagine,200605_Poo_TruePooGBT_Half2,Asparagine_13C-0 15N-0,11.72,590834,0,39272,HILICPos,0,0,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,590834
Asparagine,200605_Poo_TruePooGBT_Half3,Asparagine_13C-0 15N-0,11.48,606702,239997,46174,HILICPos,0,0,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,606702
Asparagine,200605_Poo_TruePooGBT_Half4,Asparagine_13C-0 15N-0,11.41,963331,0,50348,HILICPos,0,0,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,963331
Asparagine,200605_Poo_TruePooGBT_Half5,Asparagine_13C-0 15N-0,11.19,1144629,0,49077,HILICPos,0,0,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,1144629
Asparagine,200605_Poo_TruePooGBT_Half6pos,Asparagine_13C-0 15N-0,11.19,NA,170517,25998,HILICPos,0,0,200605,Poo,TruePooGBT,Half6pos,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,418422
Aspartic acid,200605_Std_4uMStdsMix1InH2O_1,Aspartic acid_13C-0 15N-0,12.39,8621127,126953,582404,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,8621127
Aspartic acid,200605_Std_4uMStdsMix1InH2O_2,Aspartic acid_13C-0 15N-0,11.86,11377131,0,492071,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,11377131
Aspartic acid,200605_Std_4uMStdsMix1InMatrix_1,Aspartic acid_13C-0 15N-0,12.41,8281861,152407,608517,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,8281861
Aspartic acid,200605_Std_4uMStdsMix1InMatrix_2,Aspartic acid_13C-0 15N-0,11.89,13566246,0,766526,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,13566246
Aspartic acid,200605_Std_H2OinMatrix_1,Aspartic acid_13C-0 15N-0,12.41,2259379,0,151605,HILICPos,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,2259379
Aspartic acid,200605_Std_H2OinMatrix_2,Aspartic acid_13C-0 15N-0,11.92,2521771,0,144575,HILICPos,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,2521771
Aspartic acid,200605_Blk_GBTFate1MBlk-IS_A,Aspartic acid_13C-0 15N-0,12.2,NA,0,26131,HILICPos,0,0,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,444992
Aspartic acid,200605_Blk_GBTFate1MBlk-IS_B,Aspartic acid_13C-0 15N-0,12.38,NA,0,15769,HILICPos,0,0,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,258124
Aspartic acid,200605_Smp_GBTFate1MT0-IS_A,Aspartic acid_13C-0 15N-0,12.14,2619646,0,164010,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,ok,ok,ok,ok,all ok,2619646
Aspartic acid,200605_Smp_GBTFate1MT0-IS_B,Aspartic acid_13C-0 15N-0,12.25,2183787,0,156878,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,ok,ok,ok,ok,all ok,2183787
Aspartic acid,200605_Smp_GBTFate1MT0-IS_C,Aspartic acid_13C-0 15N-0,12,3617510,0,215038,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,ok,all ok,3617510
Aspartic acid,200605_Smp_GBTFate1MT12-IS_A,Aspartic acid_13C-0 15N-0,12.02,3009317,0,165108,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,3009317
Aspartic acid,200605_Smp_GBTFate1MT12-IS_B,Aspartic acid_13C-0 15N-0,12.36,2417110,0,169277,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,ok,ok,ok,ok,all ok,2417110
Aspartic acid,200605_Smp_GBTFate1MT12-IS_C,Aspartic acid_13C-0 15N-0,12.02,2974034,0,169317,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,ok,ok,ok,ok,all ok,2974034
Aspartic acid,200605_Smp_GBTFate1MT36-IS_A,Aspartic acid_13C-0 15N-0,12.38,5064200,0,330610,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,5064200
Aspartic acid,200605_Smp_GBTFate1MT36-IS_B,Aspartic acid_13C-0 15N-0,12.35,3656862,0,269240,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,3656862
Aspartic acid,200605_Smp_GBTFate1MT36-IS_C,Aspartic acid_13C-0 15N-0,12.19,4570413,0,290820,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,ok,all ok,4570413
Aspartic acid,200605_Smp_GBTFate1MT4-IS_A,Aspartic acid_13C-0 15N-0,12.41,1901664,0,125809,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,1901664
Aspartic acid,200605_Smp_GBTFate1MT4-IS_B,Aspartic acid_13C-0 15N-0,12.36,3037422,0,196814,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,3037422
Aspartic acid,200605_Smp_GBTFate1MT4-IS_C,Aspartic acid_13C-0 15N-0,12.25,2609269,0,167453,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,2609269
Aspartic acid,200605_Smp_GBTFate1MT50-IS_A,Aspartic acid_13C-0 15N-0,12.24,4414203,44328,297446,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,4414203
Aspartic acid,200605_Smp_GBTFate1MT50-IS_B,Aspartic acid_13C-0 15N-0,12.28,3621865,0,228509,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,ok,all ok,3621865
Aspartic acid,200605_Smp_GBTFate1MT50-IS_C,Aspartic acid_13C-0 15N-0,12.08,4755023,0,288078,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,4755023
Aspartic acid,200605_Smp_GBTFate1MT8-IS_A,Aspartic acid_13C-0 15N-0,12,2096865,0,127725,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,2096865
Aspartic acid,200605_Smp_GBTFate1MT8-IS_B,Aspartic acid_13C-0 15N-0,12.47,5237830,43258,366639,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,5237830
Aspartic acid,200605_Smp_GBTFate1MT8-IS_C,Aspartic acid_13C-0 15N-0,12.27,3014978,0,185097,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,3014978
Aspartic acid,200605_Smp_GBTFate1MTlong-IS_A,Aspartic acid_13C-0 15N-0,12.31,9371099,0,663648,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,9371099
Aspartic acid,200605_Smp_GBTFate1MTlong-IS_B,Aspartic acid_13C-0 15N-0,12.38,11547172,92488,760992,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,11547172
Aspartic acid,200605_Smp_GBTFate1MTlong-IS_C,Aspartic acid_13C-0 15N-0,12.3,12071632,160671,760874,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,12071632
Aspartic acid,200605_Smp_GBTFate2MT0-IS_A,Aspartic acid_13C-0 15N-0,12.27,2469084,0,150832,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,2469084
Aspartic acid,200605_Smp_GBTFate2MT0-IS_B,Aspartic acid_13C-0 15N-0,12.42,2470551,0,154905,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,2470551
Aspartic acid,200605_Smp_GBTFate2MT0-IS_C,Aspartic acid_13C-0 15N-0,12.25,1853378,0,112144,HILICPos,0,0,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,1853378
Aspartic acid,200605_Smp_GBTFate2MT12-IS_A,Aspartic acid_13C-0 15N-0,12.17,1834652,0,134217,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,1834652
Aspartic acid,200605_Smp_GBTFate2MT12-IS_B,Aspartic acid_13C-0 15N-0,12.09,2291176,0,141165,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,2291176
Aspartic acid,200605_Smp_GBTFate2MT12-IS_C,Aspartic acid_13C-0 15N-0,12.44,3392373,0,231041,HILICPos,0,0,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,3392373
Aspartic acid,200605_Smp_GBTFate2MT24-IS_A,Aspartic acid_13C-0 15N-0,12.41,2396860,0,161370,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,2396860
Aspartic acid,200605_Smp_GBTFate2MT24-IS_B,Aspartic acid_13C-0 15N-0,12.16,2386950,0,148206,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,ok,all ok,2386950
Aspartic acid,200605_Smp_GBTFate2MT24-IS_C,Aspartic acid_13C-0 15N-0,12.08,2429621,0,140183,HILICPos,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,2429621
Aspartic acid,200605_Smp_GBTFate2MT48-IS_A,Aspartic acid_13C-0 15N-0,12,2123957,0,133860,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,2123957
Aspartic acid,200605_Smp_GBTFate2MT48-IS_B,Aspartic acid_13C-0 15N-0,12.11,1859195,0,114348,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,1859195
Aspartic acid,200605_Smp_GBTFate2MT48-IS_C,Aspartic acid_13C-0 15N-0,12.41,2412252,0,162106,HILICPos,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,2412252
Aspartic acid,200605_Smp_GBTFate2MT5-IS_A,Aspartic acid_13C-0 15N-0,12.41,1550506,0,109184,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,1550506
Aspartic acid,200605_Smp_GBTFate2MT5-IS_B,Aspartic acid_13C-0 15N-0,12.03,2212649,0,151444,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,2212649
Aspartic acid,200605_Smp_GBTFate2MT5-IS_C,Aspartic acid_13C-0 15N-0,12.16,1636025,0,102839,HILICPos,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,1636025
Aspartic acid,200605_Smp_GBTFate2MTlong-IS_A,Aspartic acid_13C-0 15N-0,12.27,2195394,10930,145383,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,2195394
Aspartic acid,200605_Smp_GBTFate2MTlong-IS_B,Aspartic acid_13C-0 15N-0,12.09,2235453,0,125464,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,2235453
Aspartic acid,200605_Smp_GBTFate2MTlong-IS_C,Aspartic acid_13C-0 15N-0,12.16,2168918,0,135102,HILICPos,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,2168918
Aspartic acid,200605_Poo_QC2_1,Aspartic acid_13C-0 15N-0,12.45,7081801,54955,520263,HILICPos,0,0,200605,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,7081801
Aspartic acid,200605_Poo_QC2_2,Aspartic acid_13C-0 15N-0,12.38,7041419,0,471382,HILICPos,0,0,200605,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,7041419
Aspartic acid,200605_Poo_QC2_3,Aspartic acid_13C-0 15N-0,12.22,6909561,0,493088,HILICPos,0,0,200605,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,6909561
Aspartic acid,200605_Poo_QC2_4,Aspartic acid_13C-0 15N-0,12.13,8144207,0,533577,HILICPos,0,0,200605,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,8144207
Aspartic acid,200605_Poo_QC2_5,Aspartic acid_13C-0 15N-0,12,8170014,113282,499312,HILICPos,0,0,200605,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,8170014
Aspartic acid,200605_Poo_TruePooGBT_Full1,Aspartic acid_13C-0 15N-0,12.41,3247235,0,218789,HILICPos,0,0,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,3247235
Aspartic acid,200605_Poo_TruePooGBT_Full2,Aspartic acid_13C-0 15N-0,12.36,3068567,0,197127,HILICPos,0,0,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,3068567
Aspartic acid,200605_Poo_TruePooGBT_Full3,Aspartic acid_13C-0 15N-0,12.17,3039718,0,223246,HILICPos,0,0,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,3039718
Aspartic acid,200605_Poo_TruePooGBT_Full4,Aspartic acid_13C-0 15N-0,12.13,3375411,0,193794,HILICPos,0,0,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,3375411
Aspartic acid,200605_Poo_TruePooGBT_Full5,Aspartic acid_13C-0 15N-0,11.95,3578171,0,218914,HILICPos,0,0,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,3578171
Aspartic acid,200605_Poo_TruePooGBT_Full6pos,Aspartic acid_13C-0 15N-0,11.93,1838862,15461,122259,HILICPos,0,0,200605,Poo,TruePooGBT,Full6pos,NA,NA,ePooG,ok,ok,ok,ok,all ok,1838862
Aspartic acid,200605_Poo_TruePooGBT_Half1,Aspartic acid_13C-0 15N-0,12.39,1737924,0,113182,HILICPos,0,0,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,1737924
Aspartic acid,200605_Poo_TruePooGBT_Half2,Aspartic acid_13C-0 15N-0,12.31,1523413,0,95088,HILICPos,0,0,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,1523413
Aspartic acid,200605_Poo_TruePooGBT_Half3,Aspartic acid_13C-0 15N-0,12.17,1760036,0,112871,HILICPos,0,0,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,1760036
Aspartic acid,200605_Poo_TruePooGBT_Half4,Aspartic acid_13C-0 15N-0,12.1,1896313,0,104815,HILICPos,0,0,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,1896313
Aspartic acid,200605_Poo_TruePooGBT_Half5,Aspartic acid_13C-0 15N-0,11.92,2089157,0,119505,HILICPos,0,0,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,2089157
Aspartic acid,200605_Poo_TruePooGBT_Half6pos,Aspartic acid_13C-0 15N-0,11.95,1027132,0,64929,HILICPos,0,0,200605,Poo,TruePooGBT,Half6pos,NA,NA,ePooG,ok,ok,ok,ok,all ok,1027132
Glycine,200605_Std_4uMStdsMix1InH2O_1,Glycine_13C-0 15N-0,12.34,6343509,3519,364596,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,6343509
Glycine,200605_Std_4uMStdsMix1InH2O_2,Glycine_13C-0 15N-0,11.78,6332359,0,429403,HILICPos,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,6332359
Glycine,200605_Std_4uMStdsMix1InMatrix_1,Glycine_13C-0 15N-0,12.38,6253946,51382,335137,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,6253946
Glycine,200605_Std_4uMStdsMix1InMatrix_2,Glycine_13C-0 15N-0,11.83,7453903,0,582796,HILICPos,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,7453903
Glycine,200605_Std_H2OinMatrix_1,Glycine_13C-0 15N-0,12.08,1076614,0,70708,HILICPos,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,1076614
Glycine,200605_Std_H2OinMatrix_2,Glycine_13C-0 15N-0,11.87,1169463,0,69263,HILICPos,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,1169463
Glycine,200605_Blk_GBTFate1MBlk-IS_A,Glycine_13C-0 15N-0,12,NA,0,35030,HILICPos,0,0,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,497363
Glycine,200605_Blk_GBTFate1MBlk-IS_B,Glycine_13C-0 15N-0,12.03,NA,0,15114,HILICPos,0,0,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,241539
Glycine,200605_Smp_GBTFate1MT0-IS_A,Glycine_13C-0 15N-0,11.91,1343807,0,97432,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,ok,ok,ok,ok,all ok,1343807
Glycine,200605_Smp_GBTFate1MT0-IS_B,Glycine_13C-0 15N-0,12.03,1170098,0,85380,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,ok,ok,ok,ok,all ok,1170098
Glycine,200605_Smp_GBTFate1MT0-IS_C,Glycine_13C-0 15N-0,11.89,2234368,16557,139183,HILICPos,0,0,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,ok,all ok,2234368
Glycine,200605_Smp_GBTFate1MT12-IS_A,Glycine_13C-0 15N-0,11.86,1789791,0,117069,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,1789791
Glycine,200605_Smp_GBTFate1MT12-IS_B,Glycine_13C-0 15N-0,12.02,1080295,0,76358,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,ok,ok,ok,ok,all ok,1080295
Glycine,200605_Smp_GBTFate1MT12-IS_C,Glycine_13C-0 15N-0,11.86,1300498,0,87169,HILICPos,0,0,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,ok,ok,ok,ok,all ok,1300498
Glycine,200605_Smp_GBTFate1MT36-IS_A,Glycine_13C-0 15N-0,12.09,1500156,0,111369,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,1500156
Glycine,200605_Smp_GBTFate1MT36-IS_B,Glycine_13C-0 15N-0,12.08,1149498,0,83348,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,1149498
Glycine,200605_Smp_GBTFate1MT36-IS_C,Glycine_13C-0 15N-0,12,1603164,0,106492,HILICPos,0,0,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,ok,all ok,1603164
Glycine,200605_Smp_GBTFate1MT4-IS_A,Glycine_13C-0 15N-0,12.13,1067260,0,72400,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,1067260
Glycine,200605_Smp_GBTFate1MT4-IS_B,Glycine_13C-0 15N-0,12.08,1055015,0,70069,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,1055015
Glycine,200605_Smp_GBTFate1MT4-IS_C,Glycine_13C-0 15N-0,12.06,1290769,0,83021,HILICPos,0,0,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,1290769
Glycine,200605_Smp_GBTFate1MT50-IS_A,Glycine_13C-0 15N-0,12,1528980,0,110415,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,1528980
Glycine,200605_Smp_GBTFate1MT50-IS_B,Glycine_13C-0 15N-0,12.02,1077701,0,82061,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,ok,all ok,1077701
Glycine,200605_Smp_GBTFate1MT50-IS_C,Glycine_13C-0 15N-0,11.89,1032646,0,81404,HILICPos,0,0,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,1032646
Glycine,200605_Smp_GBTFate1MT8-IS_A,Glycine_13C-0 15N-0,11.82,1037119,0,63558,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,1037119
Glycine,200605_Smp_GBTFate1MT8-IS_B,Glycine_13C-0 15N-0,12.13,4170551,7028,303769,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,4170551
Glycine,200605_Smp_GBTFate1MT8-IS_C,Glycine_13C-0 15N-0,12,1533427,0,101370,HILICPos,0,0,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,1533427
Glycine,200605_Smp_GBTFate1MTlong-IS_A,Glycine_13C-0 15N-0,12.03,1261097,0,100994,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,1261097
Glycine,200605_Smp_GBTFate1MTlong-IS_B,Glycine_13C-0 15N-0,12.06,1891311,16380,144810,HILICPos,0,0,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,1891311
