Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
L-Phenylalanine,200612_Std_250nMStdsInH2O_1,L-Phenylalanine_13C-0 15N-0,1.12,15880481,117903,4091750,CyanoAq,0,0,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,15880481
L-Phenylalanine,200612_Std_250nMStdsInH2O_2,L-Phenylalanine_13C-0 15N-0,1.13,23971076,111170,6730592,CyanoAq,0,0,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,23971076
L-Phenylalanine,200612_Std_250nMStdsInMatrix_1,L-Phenylalanine_13C-0 15N-0,1.11,21935002,268425,4801071,CyanoAq,0,0,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,21935002
L-Phenylalanine,200612_Std_250nMStdsInMatrix_2,L-Phenylalanine_13C-0 15N-0,1.13,30144692,270265,7867089,CyanoAq,0,0,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,30144692
L-Phenylalanine,200612_Std_H2OinMatrix_1,L-Phenylalanine_13C-0 15N-0,1.14,6271164,278037,2318862,CyanoAq,0,0,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,6271164
L-Phenylalanine,200612_Std_H2OinMatrix_2,L-Phenylalanine_13C-0 15N-0,1.14,9244740,148195,3289567,CyanoAq,0,0,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,9244740
L-Phenylalanine,200612_Poo_QC2_1,L-Phenylalanine_13C-1 15N-0,1.14,3628642,0,1513881,CyanoAq,0,1,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,3628642
L-Phenylalanine,200612_Poo_QC2_2,L-Phenylalanine_13C-1 15N-0,1.14,4095481,0,1588465,CyanoAq,0,1,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,4095481
L-Phenylalanine,200612_Poo_QC2_3,L-Phenylalanine_13C-1 15N-0,1.14,4095159,0,1593029,CyanoAq,0,1,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,4095159
L-Phenylalanine,200612_Poo_QC2_4,L-Phenylalanine_13C-1 15N-0,1.14,4197301,27129,1619451,CyanoAq,0,1,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,4197301
L-Phenylalanine,200612_Poo_QC2_5,L-Phenylalanine_13C-1 15N-0,1.14,4201123,4159,1619064,CyanoAq,0,1,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,4201123
L-Phenylalanine,200612_Poo_TruePooGBT_Full1,L-Phenylalanine_13C-1 15N-0,1.13,826775,0,324774,CyanoAq,0,1,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,826775
L-Phenylalanine,200612_Poo_TruePooGBT_Full2,L-Phenylalanine_13C-1 15N-0,1.14,1013085,0,425438,CyanoAq,0,1,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,1013085
L-Phenylalanine,200612_Poo_TruePooGBT_Full3,L-Phenylalanine_13C-1 15N-0,1.14,993539,0,407621,CyanoAq,0,1,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,993539
L-Phenylalanine,200612_Poo_TruePooGBT_Full4,L-Phenylalanine_13C-1 15N-0,1.14,942342,0,347287,CyanoAq,0,1,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,942342
L-Phenylalanine,200612_Poo_TruePooGBT_Full5,L-Phenylalanine_13C-1 15N-0,1.14,1030165,0,409400,CyanoAq,0,1,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,1030165
L-Phenylalanine,200612_Poo_TruePooGBT_Half1,L-Phenylalanine_13C-1 15N-0,1.13,401787,0,174960,CyanoAq,0,1,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,401787
L-Phenylalanine,200612_Poo_TruePooGBT_Half2,L-Phenylalanine_13C-1 15N-0,1.14,428909,0,171402,CyanoAq,0,1,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,428909
L-Phenylalanine,200612_Poo_TruePooGBT_Half3,L-Phenylalanine_13C-1 15N-0,1.14,455972,0,200858,CyanoAq,0,1,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,455972
L-Phenylalanine,200612_Poo_TruePooGBT_Half4,L-Phenylalanine_13C-1 15N-0,1.14,470332,0,175750,CyanoAq,0,1,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,470332
L-Phenylalanine,200612_Poo_TruePooGBT_Half5,L-Phenylalanine_13C-1 15N-0,1.14,481281,0,170869,CyanoAq,0,1,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,481281
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos20,L-Phenylalanine_13C-1 15N-0,1.13,1499296,0,551968,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,1499296
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos35,L-Phenylalanine_13C-1 15N-0,1.14,1537623,0,577139,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,1537623
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos50,L-Phenylalanine_13C-1 15N-0,1.14,1475241,0,534277,CyanoAq,0,1,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,1475241
L-Phenylalanine,200612_Std_250nMStdsInH2O_1,L-Phenylalanine_13C-1 15N-0,1.12,1107105,0,311728,CyanoAq,0,1,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,1107105
L-Phenylalanine,200612_Std_250nMStdsInH2O_2,L-Phenylalanine_13C-1 15N-0,1.13,2178128,0,665684,CyanoAq,0,1,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,2178128
L-Phenylalanine,200612_Std_250nMStdsInMatrix_1,L-Phenylalanine_13C-1 15N-0,1.1,1742273,0,467943,CyanoAq,0,1,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,1742273
L-Phenylalanine,200612_Std_250nMStdsInMatrix_2,L-Phenylalanine_13C-1 15N-0,1.12,2724426,14016,758542,CyanoAq,0,1,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,2724426
L-Phenylalanine,200612_Std_H2OinMatrix_1,L-Phenylalanine_13C-1 15N-0,1.14,433853,0,188286,CyanoAq,0,1,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,433853
L-Phenylalanine,200612_Std_H2OinMatrix_2,L-Phenylalanine_13C-1 15N-0,1.14,773540,0,313914,CyanoAq,0,1,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,773540
L-Phenylalanine,200612_Poo_QC2_1,L-Phenylalanine_13C-2 15N-0,1.15,73268,0,34697,CyanoAq,0,2,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,73268
L-Phenylalanine,200612_Poo_QC2_2,L-Phenylalanine_13C-2 15N-0,1.14,99548,0,39221,CyanoAq,0,2,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,99548
L-Phenylalanine,200612_Poo_QC2_3,L-Phenylalanine_13C-2 15N-0,1.14,102040,0,50175,CyanoAq,0,2,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,102040
L-Phenylalanine,200612_Poo_QC2_4,L-Phenylalanine_13C-2 15N-0,1.15,91363,0,45836,CyanoAq,0,2,200612,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,91363
L-Phenylalanine,200612_Poo_QC2_5,L-Phenylalanine_13C-2 15N-0,1.14,92354,0,42588,CyanoAq,0,2,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,92354
L-Phenylalanine,200612_Poo_TruePooGBT_Full1,L-Phenylalanine_13C-2 15N-0,1.13,63748,0,29954,CyanoAq,0,2,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,63748
L-Phenylalanine,200612_Poo_TruePooGBT_Full2,L-Phenylalanine_13C-2 15N-0,1.15,64770,0,31026,CyanoAq,0,2,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,64770
L-Phenylalanine,200612_Poo_TruePooGBT_Full3,L-Phenylalanine_13C-2 15N-0,1.13,63186,0,30972,CyanoAq,0,2,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,63186
L-Phenylalanine,200612_Poo_TruePooGBT_Full4,L-Phenylalanine_13C-2 15N-0,1.14,76071,0,34204,CyanoAq,0,2,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,76071
L-Phenylalanine,200612_Poo_TruePooGBT_Full5,L-Phenylalanine_13C-2 15N-0,1.14,83577,0,34956,CyanoAq,0,2,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,83577
L-Phenylalanine,200612_Poo_TruePooGBT_Half1,L-Phenylalanine_13C-2 15N-0,1.14,29133,0,14708,CyanoAq,0,2,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,29133
L-Phenylalanine,200612_Poo_TruePooGBT_Half2,L-Phenylalanine_13C-2 15N-0,1.13,30062,0,14424,CyanoAq,0,2,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,30062
L-Phenylalanine,200612_Poo_TruePooGBT_Half3,L-Phenylalanine_13C-2 15N-0,1.14,25036,0,14206,CyanoAq,0,2,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,25036
L-Phenylalanine,200612_Poo_TruePooGBT_Half4,L-Phenylalanine_13C-2 15N-0,1.14,40974,0,15940,CyanoAq,0,2,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,40974
L-Phenylalanine,200612_Poo_TruePooGBT_Half5,L-Phenylalanine_13C-2 15N-0,1.15,35662,0,17871,CyanoAq,0,2,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,35662
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos20,L-Phenylalanine_13C-2 15N-0,1.13,104168,0,57230,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,104168
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos35,L-Phenylalanine_13C-2 15N-0,1.14,117567,0,54713,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,117567
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos50,L-Phenylalanine_13C-2 15N-0,1.15,106537,0,47016,CyanoAq,0,2,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,106537
L-Phenylalanine,200612_Std_250nMStdsInH2O_1,L-Phenylalanine_13C-2 15N-0,1.13,19387,0,8884,CyanoAq,0,2,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,19387
L-Phenylalanine,200612_Std_250nMStdsInH2O_2,L-Phenylalanine_13C-2 15N-0,1.12,44080,0,18500,CyanoAq,0,2,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,44080
L-Phenylalanine,200612_Std_250nMStdsInMatrix_1,L-Phenylalanine_13C-2 15N-0,1.11,70454,0,20270,CyanoAq,0,2,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,ok,all ok,70454
L-Phenylalanine,200612_Std_250nMStdsInMatrix_2,L-Phenylalanine_13C-2 15N-0,1.13,96709,0,34102,CyanoAq,0,2,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,96709
L-Phenylalanine,200612_Std_H2OinMatrix_1,L-Phenylalanine_13C-2 15N-0,1.15,27239,0,10646,CyanoAq,0,2,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,27239
L-Phenylalanine,200612_Std_H2OinMatrix_2,L-Phenylalanine_13C-2 15N-0,1.13,61095,0,26543,CyanoAq,0,2,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,61095
L-Phenylalanine,200612_Poo_QC2_1,L-Phenylalanine_13C-3 15N-0,1.15,NA,0,10193,CyanoAq,0,3,200612,Poo,QC2,1,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,31545
L-Phenylalanine,200612_Poo_QC2_2,L-Phenylalanine_13C-3 15N-0,1.18,NA,0,12037,CyanoAq,0,3,200612,Poo,QC2,2,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,53439
L-Phenylalanine,200612_Poo_QC2_3,L-Phenylalanine_13C-3 15N-0,1.22,NA,21064,3353,CyanoAq,0,3,200612,Poo,QC2,3,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,4092
L-Phenylalanine,200612_Poo_QC2_4,L-Phenylalanine_13C-3 15N-0,1.05,NA,0,13143,CyanoAq,0,3,200612,Poo,QC2,4,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,24697
L-Phenylalanine,200612_Poo_QC2_5,L-Phenylalanine_13C-3 15N-0,1.13,NA,0,13299,CyanoAq,0,3,200612,Poo,QC2,5,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,31475
L-Phenylalanine,200612_Poo_TruePooGBT_Full1,L-Phenylalanine_13C-3 15N-0,0.91,NA,0,34399,CyanoAq,0,3,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,58577
L-Phenylalanine,200612_Poo_TruePooGBT_Full2,L-Phenylalanine_13C-3 15N-0,1.13,NA,0,13080,CyanoAq,0,3,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,21937
L-Phenylalanine,200612_Poo_TruePooGBT_Full3,L-Phenylalanine_13C-3 15N-0,1.13,NA,0,13897,CyanoAq,0,3,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,36944
L-Phenylalanine,200612_Poo_TruePooGBT_Full4,L-Phenylalanine_13C-3 15N-0,1.14,NA,0,18358,CyanoAq,0,3,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,50750
L-Phenylalanine,200612_Poo_TruePooGBT_Full5,L-Phenylalanine_13C-3 15N-0,1.15,NA,0,11989,CyanoAq,0,3,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,46753
L-Phenylalanine,200612_Poo_TruePooGBT_Half1,L-Phenylalanine_13C-3 15N-0,1.13,NA,0,11222,CyanoAq,0,3,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,63690
L-Phenylalanine,200612_Poo_TruePooGBT_Half2,L-Phenylalanine_13C-3 15N-0,1.18,NA,3144,7900,CyanoAq,0,3,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,36189
L-Phenylalanine,200612_Poo_TruePooGBT_Half3,L-Phenylalanine_13C-3 15N-0,1.18,NA,0,9382,CyanoAq,0,3,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,48283
L-Phenylalanine,200612_Poo_TruePooGBT_Half4,L-Phenylalanine_13C-3 15N-0,0.91,NA,0,12741,CyanoAq,0,3,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,35493
L-Phenylalanine,200612_Poo_TruePooGBT_Half5,L-Phenylalanine_13C-3 15N-0,1.15,NA,0,16160,CyanoAq,0,3,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,14751
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos20,L-Phenylalanine_13C-3 15N-0,1.14,103693,0,30781,CyanoAq,0,3,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,ok,all ok,103693
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos35,L-Phenylalanine_13C-3 15N-0,1.13,NA,0,41064,CyanoAq,0,3,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,74966
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos50,L-Phenylalanine_13C-3 15N-0,1.14,91452,0,38565,CyanoAq,0,3,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,ok,all ok,91452
L-Phenylalanine,200612_Std_250nMStdsInH2O_1,L-Phenylalanine_13C-3 15N-0,1.13,NA,103754,18352,CyanoAq,0,3,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,comparable to blank,ok,ok,ok,something is wrong,75264
L-Phenylalanine,200612_Std_250nMStdsInH2O_2,L-Phenylalanine_13C-3 15N-0,1.02,125322,131933,20640,CyanoAq,0,3,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,ok,all ok,125322
L-Phenylalanine,200612_Std_250nMStdsInMatrix_1,L-Phenylalanine_13C-3 15N-0,1.15,NA,67155,17690,CyanoAq,0,3,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,comparable to blank,ok,ok,ok,something is wrong,34639
L-Phenylalanine,200612_Std_250nMStdsInMatrix_2,L-Phenylalanine_13C-3 15N-0,1.13,NA,63896,5275,CyanoAq,0,3,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,comparable to blank,ok,ok,ok,something is wrong,9923
L-Phenylalanine,200612_Std_H2OinMatrix_1,L-Phenylalanine_13C-3 15N-0,0.91,NA,0,21021,CyanoAq,0,3,200612,Std,H2OinMatrix,1,NA,NA,inMat,comparable to blank,ok,ok,ok,something is wrong,43791
L-Phenylalanine,200612_Std_H2OinMatrix_2,L-Phenylalanine_13C-3 15N-0,1.15,NA,0,12835,CyanoAq,0,3,200612,Std,H2OinMatrix,2,NA,NA,inMat,comparable to blank,ok,ok,ok,something is wrong,42788
L-Phenylalanine,200612_Poo_QC2_1,L-Phenylalanine_13C-4 15N-0,0.91,14044,0,24812,CyanoAq,0,4,200612,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,14044
L-Phenylalanine,200612_Poo_QC2_2,L-Phenylalanine_13C-4 15N-0,0.75,NA,0,26325,CyanoAq,0,4,200612,Poo,QC2,2,NA,NA,,ok,ok,ok,bad RT,something is wrong,66023
L-Phenylalanine,200612_Poo_QC2_3,L-Phenylalanine_13C-4 15N-0,0.74,NA,0,34804,CyanoAq,0,4,200612,Poo,QC2,3,NA,NA,,ok,ok,ok,bad RT,something is wrong,40966
L-Phenylalanine,200612_Poo_QC2_4,L-Phenylalanine_13C-4 15N-0,2.31,NA,0,1804,CyanoAq,0,4,200612,Poo,QC2,4,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,1436
L-Phenylalanine,200612_Poo_QC2_5,L-Phenylalanine_13C-4 15N-0,0.74,NA,0,23397,CyanoAq,0,4,200612,Poo,QC2,5,NA,NA,,ok,ok,ok,bad RT,something is wrong,38417
L-Phenylalanine,200612_Poo_TruePooGBT_Full1,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,311207,CyanoAq,0,4,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,522166
L-Phenylalanine,200612_Poo_TruePooGBT_Full2,L-Phenylalanine_13C-4 15N-0,0.74,NA,0,314493,CyanoAq,0,4,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,578236
L-Phenylalanine,200612_Poo_TruePooGBT_Full3,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,251731,CyanoAq,0,4,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,570239
L-Phenylalanine,200612_Poo_TruePooGBT_Full4,L-Phenylalanine_13C-4 15N-0,1.13,5073,0,5073,CyanoAq,0,4,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,ok,all ok,5073
L-Phenylalanine,200612_Poo_TruePooGBT_Full5,L-Phenylalanine_13C-4 15N-0,0.74,NA,0,368109,CyanoAq,0,4,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,669507
L-Phenylalanine,200612_Poo_TruePooGBT_Half1,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,95979,CyanoAq,0,4,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,192987
L-Phenylalanine,200612_Poo_TruePooGBT_Half2,L-Phenylalanine_13C-4 15N-0,1.15,NA,0,4764,CyanoAq,0,4,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,3064
L-Phenylalanine,200612_Poo_TruePooGBT_Half3,L-Phenylalanine_13C-4 15N-0,1.14,NA,0,2962,CyanoAq,0,4,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,1829
L-Phenylalanine,200612_Poo_TruePooGBT_Half4,L-Phenylalanine_13C-4 15N-0,1.14,5476,0,6096,CyanoAq,0,4,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,5476
L-Phenylalanine,200612_Poo_TruePooGBT_Half5,L-Phenylalanine_13C-4 15N-0,1.16,NA,0,3959,CyanoAq,0,4,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,2443
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos20,L-Phenylalanine_13C-4 15N-0,0.72,NA,0,529246,CyanoAq,0,4,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,ok,ok,ok,bad RT,something is wrong,1112207
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos35,L-Phenylalanine_13C-4 15N-0,1.14,16737,0,13535,CyanoAq,0,4,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,ok,ok,ok,ok,all ok,16737
L-Phenylalanine,200612_Poo_TruePooGBT-Full_DDApos50,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,512055,CyanoAq,0,4,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,ok,ok,ok,bad RT,something is wrong,1103682
L-Phenylalanine,200612_Std_250nMStdsInH2O_1,L-Phenylalanine_13C-4 15N-0,0.68,NA,0,1178488,CyanoAq,0,4,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,ok,ok,ok,bad RT,something is wrong,2791757
L-Phenylalanine,200612_Std_250nMStdsInH2O_2,L-Phenylalanine_13C-4 15N-0,0.69,NA,0,855950,CyanoAq,0,4,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,ok,ok,ok,bad RT,something is wrong,2264203
L-Phenylalanine,200612_Std_250nMStdsInMatrix_1,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,557313,CyanoAq,0,4,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,ok,ok,ok,bad RT,something is wrong,871100
L-Phenylalanine,200612_Std_250nMStdsInMatrix_2,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,566266,CyanoAq,0,4,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,ok,ok,ok,bad RT,something is wrong,1016653
L-Phenylalanine,200612_Std_H2OinMatrix_1,L-Phenylalanine_13C-4 15N-0,0.74,NA,0,194020,CyanoAq,0,4,200612,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,bad RT,something is wrong,340131
L-Phenylalanine,200612_Std_H2OinMatrix_2,L-Phenylalanine_13C-4 15N-0,0.73,NA,0,234006,CyanoAq,0,4,200612,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,bad RT,something is wrong,422415
L-Phenylalanine,200612_Poo_QC2_1,L-Phenylalanine_13C-5 15N-0,1.21,NA,0,37010,CyanoAq,0,5,200612,Poo,QC2,1,NA,NA,,ok,bad ppm,ok,ok,something is wrong,37090
L-Phenylalanine,200612_Poo_QC2_2,L-Phenylalanine_13C-5 15N-0,0.9,NA,0,12085,CyanoAq,0,5,200612,Poo,QC2,2,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,13702
L-Phenylalanine,200612_Poo_QC2_3,L-Phenylalanine_13C-5 15N-0,0.9,NA,0,14555,CyanoAq,0,5,200612,Poo,QC2,3,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,11688
L-Phenylalanine,200612_Poo_QC2_4,L-Phenylalanine_13C-5 15N-0,1.12,NA,0,11164,CyanoAq,0,5,200612,Poo,QC2,4,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,11568
L-Phenylalanine,200612_Poo_QC2_5,L-Phenylalanine_13C-5 15N-0,1.13,NA,0,8957,CyanoAq,0,5,200612,Poo,QC2,5,NA,NA,,comparable to blank,ok,ok,ok,something is wrong,8906
L-Phenylalanine,200612_Poo_TruePooGBT_Full1,L-Phenylalanine_13C-5 15N-0,0.9,126232,0,115887,CyanoAq,0,5,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,126232
L-Phenylalanine,200612_Poo_TruePooGBT_Full2,L-Phenylalanine_13C-5 15N-0,0.91,93344,0,62527,CyanoAq,0,5,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,93344
L-Phenylalanine,200612_Poo_TruePooGBT_Full3,L-Phenylalanine_13C-5 15N-0,1.15,NA,0,2703,CyanoAq,0,5,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,5308
L-Phenylalanine,200612_Poo_TruePooGBT_Full4,L-Phenylalanine_13C-5 15N-0,1.16,NA,0,6905,CyanoAq,0,5,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,7283
L-Phenylalanine,200612_Poo_TruePooGBT_Full5,L-Phenylalanine_13C-5 15N-0,1.13,NA,0,4008,CyanoAq,0,5,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,comparable to blank,ok,ok,ok,something is wrong,7935
L-Phenylalanine,200612_Poo_TruePooGBT_Half1,L-Phenylalanine_13C-5 15N-0,0.9,101619,0,74835,CyanoAq,0,5,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,101619
L-Phenylalanine,200612_Poo_TruePooGBT_Half2,L-Phenylalanine_13C-5 15N-0,0.91,53956,0,37089,CyanoAq,0,5,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,53956
